input,output
What is a Capability List (C-List) in the context of access control?,"A Capability List, or C-List, is a mechanism used in access control systems. It specifies the authorized objects and operations that a particular user is permitted to perform. It is a convenient method for determining the access rights available to a specific user, especially when an access control matrix, which defines permissions for subjects over objects, is sparse and can be decomposed by rows."
How is an access control matrix typically implemented in practice?,"In practice, an access control matrix is usually sparse, meaning it contains many empty entries. Due to this sparsity, it can be implemented by decomposition in one of two ways: decomposition by rows, which leads to Capability Lists (C-Lists), or decomposition by columns, which leads to Access Control Lists (ACLs), though only C-Lists are detailed here."
What does 'Decomposition by rows' refer to in the context of access control matrix implementation?,"""Decomposition by rows"" is one of two ways to implement a sparse access control matrix. This method leads to the creation of Capability Lists (C-Lists). In this approach, each row of the access control matrix, which corresponds to a particular user, is extracted to form a C-List. This C-List then specifies all the authorized objects and the operations that the specific user can perform on those objects."
When is a C-List particularly convenient for access control?,"A C-List is particularly convenient when the goal is to determine the access rights available to a specific user. Since a C-List consolidates all authorized objects and operations for a particular user, it provides a straightforward way to query and understand what a given user is allowed to do across various resources."
"How are files, directories, memory devices, and I/O devices treated in a Unix OS?","In a Unix OS, files, directories, memory devices, and I/O devices are uniformly treated as resources. This uniform treatment simplifies resource management and access control, as all these entities are considered objects of access control."
What are the objects of access control in a Unix OS?,"In a Unix OS, the objects of access control are the various resources managed by the system. These resources include files, directories, memory devices, and I/O devices, all of which are treated uniformly for the purpose of access control."
What ownership properties do resources have in a Unix OS?,"In a Unix OS, each resource has a single user owner and a single group owner. This ownership model is fundamental to the Unix permission system, allowing for granular control over who can access and modify resources based on their user and group affiliations."
"What information is typically associated with a file entry in a Unix OS, as shown in a long listing format?","A file entry in a Unix OS, when viewed in a long listing format, typically includes several pieces of information: the file type, file permissions (read/write/execute), a link counter (number of directory entries pointing to the file), the username of the owner, the group name of the owner, the file size, and the modified date/time."
List and define the different file types in Unix OS.,"The different file types in Unix OS are represented by a single character at the beginning of the permission string:
*   `'-'`: Represents a regular file.
*   `'d'`: Represents a directory.
*   `'s'`: Represents a socket.
*   `'b'`: Represents a block device file.
*   `'l'`: Represents a symbolic link.
*   `'c'`: Represents a character device file."
What is the 'Link counter' in the context of Unix file entries?,"The 'Link counter' in the context of Unix file entries refers to the number of hard links (i.e., directory entries) that point to a specific file. Each hard link is an additional name for the same underlying file data, and the link counter keeps track of how many such names exist."
What are the three fundamental permissions associated with three subjects in Unix permission representation?,"In Unix permission representation, there are three fundamental permissions: Read, Write, and Execute. These permissions are applied to three distinct subjects: the Owner of the file, the Group associated with the file, and Other users (everyone else)."
Explain the meaning of the Unix permission string 'rw-r--r--'.,"The Unix permission string 'rw-r--r--' indicates specific access rights for different subjects:
*   `rw-`: The first three characters represent the permissions for the Owner. `r` stands for read access, `w` for write access, and `-` indicates no execute access. So, the owner has read and write access.
*   `r--`: The next three characters represent the permissions for the Group. `r` stands for read access, and `--` indicates no write or execute access. So, the group has read access only.
*   `r--`: The last three characters represent the permissions for Other users. `r` stands for read access, and `--` indicates no write or execute access. So, other users have read access only."
Explain the meaning of the Unix permission string 'rwx------'.,"The Unix permission string 'rwx------' indicates specific access rights for different subjects:
*   `rwx`: The first three characters represent the permissions for the Owner. `r` stands for read access, `w` for write access, and `x` for execute access. So, the owner has read, write, and execute access.
*   `---`: The next three characters represent the permissions for the Group. `---` indicates no read, write, or execute access. So, the group has no rights.
*   `---`: The last three characters represent the permissions for Other users. `---` indicates no read, write, or execute access. So, other users have no rights."
How are Unix file permissions represented in octal format?,"Unix file permissions can be represented in octal format, where each set of three permissions (read, write, execute) for the owner, group, and others is converted into a single octal digit. Read (`r`) is assigned a value of 4, Write (`w`) a value of 2, and Execute (`x`) a value of 1. If a permission is present, its value is added; if absent, it's 0. These sums for owner, group, and other then form a three-digit octal number."
What is the octal representation for the Unix permission string 'rw-r--r--'?,"The octal representation for the Unix permission string 'rw-r--r--' is 644.
*   For the owner (`rw-`): `r` (4) + `w` (2) + `-` (0) = 6.
*   For the group (`r--`): `r` (4) + `-` (0) + `-` (0) = 4.
*   For others (`r--`): `r` (4) + `-` (0) + `-` (0) = 4.
Combining these gives 644."
What is the octal representation for the Unix permission string 'rwx------'?,"The octal representation for the Unix permission string 'rwx------' is 700.
*   For the owner (`rwx`): `r` (4) + `w` (2) + `x` (1) = 7.
*   For the group (`---`): `-` (0) + `-` (0) + `-` (0) = 0.
*   For others (`---`): `-` (0) + `-` (0) + `-` (0) = 0.
Combining these gives 700."
How can users change file permissions in Unix-like systems?,"Users can change file permissions in Unix-like systems using the `chmod` command. This command allows modification of permissions using either octal notation (e.g., `chmod 754 filename`) or symbolic notation (e.g., `chmod u+wrx,g+rx,g-w,o+r,o-wx filename`). The `chmod` command adjusts the read, write, and execute rights for the owner, group, and other users."
Provide an example command for changing file permissions using octal mode.,"An example command for changing file permissions using octal mode is `chmod 754 filename`. In this command:
*   `7` grants the owner read (4), write (2), and execute (1) permissions.
*   `5` grants the group read (4) and execute (1) permissions.
*   `4` grants others read (4) permission."
Provide an example command for changing file permissions using symbolic mode.,"An example command for changing file permissions using symbolic mode is `chmod u+wrx,g+rx,g-w,o+r,o-wx filename`. This command specifies changes for the user (u), group (g), and others (o):
*   `u+wrx`: Adds write, read, and execute permissions for the user.
*   `g+rx`: Adds read and execute permissions for the group.
*   `g-w`: Removes write permission for the group.
*   `o+r`: Adds read permission for others.
*   `o-wx`: Removes write and execute permissions for others."
Who can change file ownerships in Unix-like systems and what command is used?,"In Unix-like systems, typically only the root user can change file ownerships. The command used for this purpose is `chown`. An example command is `chown user:group filename`, which changes both the user owner and the group owner of the specified file."
What is Controlled Invocation in the context of OS security?,"Controlled Invocation refers to mechanisms that allow specific programs or functions to execute with elevated privileges under certain conditions, even when invoked by a less privileged user. This is often necessary for system functions that require access to sensitive resources, such as changing user passwords, which requires superuser privilege to modify system files."
"What privilege is generally required to execute certain OS functions, such as changing passwords?","Superuser privilege is generally required to execute certain OS functions, such as changing passwords. This is because these functions often involve modifying sensitive system files or configurations that normal users are not permitted to access directly."
"Where are user passwords stored in a Unix-like system, and who owns this file?","In a Unix-like system, user passwords are stored in the file `/etc/shadow`. This file is owned by the root superuser, and normal users typically have no direct access to it, ensuring the security of password hashes."
Describe the process when a normal user wants to change their password using the `passwd` program.,"When a normal user wants to change their password using the `passwd` program, the program itself needs to be granted additional permissions. This is because the user's password is stored in the `/etc/shadow` file, which is owned by the root superuser and inaccessible to normal users. The `passwd` program, therefore, needs temporary root permissions to write the new password to `/etc/shadow` on behalf of the user."
What is SUID in the context of program permissions?,"SUID, which stands for Set User ID, is a special permission flag for a program. When SUID is enabled on an executable file, any user who executes that program will inherit the permissions of the program's owner, rather than executing with their own permissions. This allows less privileged users to run specific programs that require elevated privileges, such as the `passwd` program, which needs root permissions to modify the `/etc/shadow` file."
What happens if SUID is enabled for a program?,"If SUID is enabled for a program, any user who executes that program will inherit the permissions of the program's owner. For example, if a program owned by root has the SUID bit set, a normal user executing it will temporarily gain root privileges for the duration of that program's execution, allowing it to perform actions that normally only root can do."
How does a normal user executing the `passwd` program gain additional root permission to write to `/etc/shadow`?,"A normal user executing the `passwd` program gains additional root permission to write to `/etc/shadow` because the `passwd` program itself has the SUID (Set User ID) flag enabled and is owned by the root user. When the SUID-enabled `passwd` program is executed, the user temporarily inherits the permissions of the program's owner (root), allowing the program to modify the `/etc/shadow` file, which is otherwise inaccessible to normal users."
How is the execute permission of the owner represented when SUID is enabled for a file?,"When SUID is enabled for a file, the execute permission of the owner is represented as `s` instead of `x` in the permission string. For example, `-rwsr-xr-x` indicates that the owner has read, write, and SUID-enabled execute permissions."
List some common SUID programs that are typically owned by root.,"Some common SUID programs that are typically owned by root include:
*   `/bin/login`: Used for user login.
*   `/bin/at`: Used for batch job submission.
*   `/bin/su`: Used to change user ID (switch to another user, often root)."
