input,output
Compare the Capability List (C-List) approach with the general concept of an access control matrix in terms of implementation.,"In practice, an access control matrix is often sparse. A **Capability List (C-List)** is one of two ways to implement an access control matrix by decomposition, specifically by rows. A C-List specifies authorized objects and operations for a particular user, making it convenient when determining the access rights available to a specific user. An **access control matrix** is a conceptual model of protection state in computer security, while a Capability List (C-List) is a practical implementation method for such a matrix, focusing on user-centric access rights."
What are the differences between a C-List and other methods of access control matrix decomposition?,"The document states that an access control matrix can be implemented by decomposition in one of two ways, and then specifically details ""Decomposition by rows"" as the method for a **C-List**. A C-List specifies authorized objects and operations for a particular user and is convenient when determining the access rights available to a specific user. The document does not provide details on the 'other' method of decomposition, but implies that C-List is one specific approach among at least two for implementing an access control matrix."
Compare the convenience of a C-List with other access control mechanisms.,"A **C-List** is particularly convenient when determining the access rights available to a specific user. This is because a C-List specifies the authorized objects and operations directly for that particular user. While the document does not explicitly detail other access control mechanisms for direct comparison, it highlights this user-centric convenience as a key characteristic of the C-List approach. A **C-List** is an implementation of an access control matrix by decomposition by rows."
What is the primary difference between a 'file' and a 'directory' in the Unix OS resource management context?,"In Unix OS resource management, both 'file' and 'directory' are uniformly treated as resources and are objects of access control. The primary difference lies in their **file type** designation: a 'file' is denoted by '-' (hyphen), while a 'directory' is denoted by 'd'. A **file** typically stores data, whereas a **directory** is a special type of file that contains references to other files and directories, organizing the file system hierarchy."
Compare a 'socket' with a 'symbolic link' as file types in Unix OS.,"In Unix OS, both 'socket' and 'symbolic link' are specific **file types** that are uniformly treated as resources. A **socket** is denoted by 's' in the file type representation, indicating an endpoint for communication. A **symbolic link**, on the other hand, is denoted by 'l' and is a file that points to another file or directory, acting as a reference or shortcut."
What distinguishes a 'block device file' from a 'character device file' in Unix OS?,"In Unix OS, both 'block device file' and 'character device file' are types of resources that represent hardware devices. A **block device file** is denoted by 'b' in the file type representation and is used for devices that transfer data in fixed-size blocks, such as hard drives. A **character device file** is denoted by 'c' and is used for devices that transfer data character by character, such as terminals or printers."
Compare the 'link counter' with the 'file size' as metadata for a Unix OS resource.,"Both the 'link counter' and 'file size' are pieces of metadata associated with a resource in Unix OS. The **link counter** represents the number of links, specifically directory entries, pointing to the file. The **file size**, as its name suggests, indicates the amount of space the file occupies. While the link counter tracks references to the file, the file size tracks its data volume."
What are the differences between a 'username' and a 'group name' in Unix OS resource ownership?,"In Unix OS, each resource has a single user owner and a group owner. The **username** identifies the specific individual user who owns the resource, granting them primary control over its permissions. The **group name** identifies a group of users who collectively have certain access rights to the resource, typically secondary to the owner's rights. Both are crucial for defining access control."
Compare the 'Read' permission with the 'Write' permission in Unix OS.,"In Unix OS, 'Read' and 'Write' are two of the three fundamental permissions that can be assigned to a resource. The **Read permission** allows a subject (owner, group, or other) to view the contents of a file or list the contents of a directory. The **Write permission** allows a subject to modify the contents of a file or create/delete files within a directory. While Read grants viewing access, Write grants modification access."
What distinguishes the 'Execute' permission from 'Read' and 'Write' permissions?,"The 'Execute' permission is one of the three fundamental permissions in Unix OS, alongside 'Read' and 'Write'. For a file, **Execute permission** allows a subject to run the file as a program. For a directory, it allows a subject to traverse into the directory. In contrast, **Read permission** allows viewing content, and **Write permission** allows modifying content. Execute permission is distinct as it pertains to the ability to run or navigate, rather than just view or alter data."
