input,output
What was the SingHealth Data Breach?,"The SingHealth Data Breach was a cyberattack of unprecedented scale and sophistication carried out on the SingHealth patient database between August 23, 2017, and July 20, 2018. During this period, the database was illegally accessed, and personal particulars of 1.5 million patients, along with outpatient dispensed medication records for 159,000 of these patients, were exfiltrated. ""Exfiltrated"" refers to the unauthorized transfer or removal of data from a system or network. The Prime Minister's personal and outpatient medication data was specifically targeted and repeatedly accessed."
When did the SingHealth cyberattack take place?,"The cyberattack on the SingHealth patient database occurred between August 23, 2017, and July 20, 2018. The exfiltration of personal particulars specifically took place over the period of June 27, 2018, to July 4, 2018. ""Exfiltration"" refers to the unauthorized transfer or removal of data from a system or network."
"How many patients were affected by the SingHealth Data Breach, and what type of data was exfiltrated?","The personal particulars of 1.5 million patients were illegally accessed and exfiltrated during the SingHealth Data Breach. This data included names, NRIC numbers, addresses, and dates of birth. An ""NRIC number"" (National Registration Identity Card number) is a unique identification number assigned to citizens and permanent residents in Singapore. Additionally, around 159,000 of these 1.5 million patients also had their outpatient dispensed medication records exfiltrated. ""Exfiltrated"" refers to the unauthorized transfer or removal of data from a system or network."
What specific individual's data was targeted during the SingHealth Cyber Breach?,The Prime Minister's personal and outpatient medication data was specifically targeted and repeatedly accessed during the SingHealth Cyber Breach.
"What are the ""crown jewels"" of the SingHealth network?","The ""crown jewels"" of the SingHealth network are identified as the patient electronic medical records contained within the SingHealth ""SCM"" database. The ""SCM database"" is the central repository for patient electronic medical records, holding critical patient information, making it the most valuable asset in terms of data."
What is the SCM system in the context of SingHealth?,"The SCM system is an electronic medical records software solution used by SingHealth. An ""electronic medical records software solution"" is a digital system designed to manage and store patient health information. The SCM system allows healthcare staff to access real-time patient data. It is comprised of front-end workstations, Citrix servers, and the SCM database. ""Front-end workstations"" are computers used by end-users to interact with the system, and ""Citrix servers"" act as intermediaries for accessing the database."
How do users typically access the SCM database?,"Users typically access the SCM database via Citrix servers. These ""Citrix servers"" operate as an intermediary between the front-end workstations, where users initiate their access, and the SCM database itself. The ""SCM database"" contains patient electronic medical records."
What critical role did Citrix servers play in the SingHealth Cyber Attack?,"Citrix servers played a critical role in the Cyber Attack. They serve as an intermediary for users to access the SCM database from front-end workstations. The attacker compromised Citrix servers located in SGH during the lateral movement phase, which were connected to the SCM database, enabling them to query and exfiltrate data. ""Lateral movement"" refers to the attacker's activity within the network after gaining initial access, and ""exfiltrate"" means to illegally transfer data out of the system."
Who owns the SCM system?,"At the time of the Cyber Attack, SingHealth owned the SCM system."
"What were the responsibilities of Integrated Health Information Systems Private Limited (""IHIS"") regarding the SCM system?","Integrated Health Information Systems Private Limited (""IHIS"") was responsible for administering and operating the SCM system. This included implementing cybersecurity measures, as well as handling security incident response and reporting."
