input,output
What is the primary method for storing password hashes in operating systems?,"In operating systems, password hashes are primarily stored in a dedicated password file. This file contains the hashed versions of user passwords, rather than the plain-text passwords themselves, which is a security measure."
Where are passwords stored in a Windows system?,"In a Windows system, passwords are stored in the Security Accounts Manager (SAM) file. The specific path for this file is typically `%windir%\system32\config\SAM`, where `%windir%` refers to the Windows installation directory."
How are passwords stored in Unix and modern Unix/Linux systems?,"In traditional Unix systems, passwords were stored in the `/etc/passwd` file. However, in modern Unix/Linux systems, for enhanced security, password hashes are stored in a separate `shadow` file, located at `/etc/shadow`."
What are intermediate storage locations for passwords at the application level?,"At the application level, passwords may be held temporarily in intermediate storage locations such as buffers, caches, or even within a web page. It is crucial not to save passwords in caches due to security risks."
What is the user's control over temporary password storage at the application level?,"The management of temporary password storage locations at the application level, such as buffers, caches, or web pages, is normally beyond the direct control of the user. This lack of control means a password may be retained longer than the user intends or expects, potentially increasing exposure."
What is the fundamental principle of hashed password verification regarding password storage?,"The fundamental principle of hashed password verification is that the verifier, which is the system performing the authentication, does not store the actual passwords. Instead, it only stores their hashes. A **hash** is a fixed-size string of characters generated from a variable-sized input, in this case, a password, using a cryptographic hash function. This ensures that even if the stored hashes are compromised, the original passwords are not directly revealed."
Describe the process of hashed password verification.,"The process of hashed password verification involves a claimant (user) providing a password to a verifier (system). The verifier then applies a **hash function** (`h`) to the provided password to generate its hash. This newly computed hash is then compared against a pre-stored hash of the user's password in a password table. If the computed hash matches the stored hash, the system accepts the password; otherwise, it rejects it. A **hash function** is a mathematical algorithm that maps data of arbitrary size to a fixed-size value (the hash)."
What are the two main categories of attacks on passwords?,"The two main categories of attacks on passwords are Offline Guessing Attacks and ""Phishing"" and Spoofing. **Offline Guessing Attacks** involve an attacker obtaining hashed passwords and attempting to guess the original passwords without direct interaction with the authentication system. **Phishing** is a type of social engineering attack where an attacker attempts to trick users into revealing sensitive information, such as passwords, often by impersonating a trustworthy entity. **Spoofing** is when an attacker disguises themselves as a legitimate user or system to gain unauthorized access."
What is an Offline Guessing Attack?,"An Offline Guessing Attack is a type of password attack where an attacker first obtains the hashed passwords from a system and then attempts to guess the original plain-text passwords without needing to interact with the live authentication system. This process typically involves generating potential passwords, hashing them, and comparing the resulting hashes to the stolen ones. A **hashed password** is the output of a cryptographic hash function applied to a password, designed to be one-way (difficult to reverse)."
Why are Offline Guessing Attacks considered a plausible threat?,"Offline Guessing Attacks are considered a plausible threat due to several factors. These include numerous incidents of stolen (hashed) passwords resulting from hacks on servers or sniffing network traffic. Additionally, the widespread practice of users employing the same passwords across different accounts means that the compromise of a password for one account can subsequently affect other accounts, making these attacks more effective."
What are the types of Offline Guessing Attacks?,"Offline Guessing Attacks can be categorized into two main types: Exhaustive attacks and Intelligent attacks. **Exhaustive attacks**, also known as brute-force attacks, systematically try every possible password combination. **Intelligent attacks**, such as Dictionary attacks, use pre-compiled lists of common words, phrases, or previously leaked passwords to guess the target password more efficiently."
What is a Brute Force Attack?,"A Brute Force Attack is a type of guessing attack against passwords where an attacker attempts to guess a password by systematically enumerating all possible passwords and their corresponding hashes in sequence. For each generated password, its hash is computed and then checked against the target hashes that the attacker is trying to crack. If a match is found, the password is considered cracked."
How can the difficulty of a Brute Force Attack be increased?,"The difficulty of a Brute Force Attack can be increased by expanding the 'space' of possible passwords. This is achieved by requiring longer passwords and allowing for a greater variety of symbols to be used, including alphabets (both uppercase and lowercase), numerals, and special signs. A larger and more complex password space makes it computationally more intensive and time-consuming for an attacker to enumerate all possible combinations."
What role does password policy play in defending against brute force attacks?,"Password policy plays an important role in defending against brute force attacks by establishing rules and requirements for password creation. A strong password policy, which mandates characteristics like minimum length, inclusion of diverse character types (e.g., uppercase, lowercase, numbers, symbols), and regular changes, directly increases the difficulties an attacker faces when attempting a brute force attack by expanding the password space."
What is password entropy and how is it measured?,"Password entropy refers to the measure of the unpredictability of a password, indicating how difficult it is to guess or crack. It is measured by `2^k`, where `k` represents the bitsize of the password space. The bitsize is calculated as the base-2 logarithm of the total number of possible passwords, which is `c^n`, where `c` is the number of choices per character (e.g., character set size) and `n` is the number of characters in the password (password length)."
What is the typical cracking speed of software password crackers?,"At present, software password crackers are capable of cracking passwords at a rate of up to 16 million passwords per second per personal computer (PC)."
What was a critical vulnerability exploited in the SingHealth cyber attack related to the SCM database?,"In the SingHealth cyber attack, a critical vulnerability was exploited because the SCM database, which is owned by SingHealth, functioned on an open network. This open network was linked to the Citrix servers of Singapore General Hospital (SGH), creating an exploitable pathway for the attacker."
What monitoring deficiencies were found regarding the SCM database during the SingHealth cyber attack investigation?,"During the investigation into the SingHealth cyber attack, it was found that there was a significant lack of monitoring of the SCM database for unusual queries and access. Specifically, there was no existing control mechanism to detect or block bulk queries being made to the database. Furthermore, the Citrix servers of SGH were not monitored for real-time analysis and alerts concerning vulnerabilities and issues."
How was unauthorized access to Citrix servers achieved in the SingHealth cyber attack?,"Unauthorized access to the Citrix servers in the SingHealth cyber attack was achieved because the servers were not adequately secured. Notably, the process requiring 2-factor authentication (2FA) for administrator access was not enforced as the exclusive means of logging in as an administrator. This allowed the attacker to access the server through alternative routes that did not require 2FA."
What role did weak administrator account passwords play in the SingHealth cyber attack?,"Weak administrator account passwords were identified as another significant weakness that may have been exploited by the attacker in the SingHealth cyber attack. These weak passwords were among other vulnerabilities discovered during a test, but the remediation process undertaken by IHiS was mismanaged and inadequate, leaving these vulnerabilities unaddressed at the time of the attack."
What was the impact of the Adobe data breach?,"The Adobe data breach impacted at least 38 million users, exposing user account information and prompting a large number of password reset emails. The incident also revealed that a massive source code leak at Adobe was broadening to include products from its Photoshop family of graphical design products."
How many LinkedIn passwords were leaked in a notable incident?,"In a notable incident, more than 6.4 million LinkedIn passwords were leaked to the Web after an apparent hack. Although some login details were encrypted, all users were advised to change their passwords as a precautionary measure."
What was the scale of the Russia gang hack mentioned in the document?,"A Russia-based gang was responsible for hacking 1.2 billion usernames and passwords, indicating a massive scale of credential compromise."
What was the nature of the Pastebin incident mentioned in the document?,"The Pastebin incident involved more than 300,000 credentials, including usernames and passwords, being posted on the clipboard website Pastebin.com in 2013. This information was revealed through an analysis by a Swiss security firm."
What vulnerability was found in the Starbucks mobile app regarding user information?,"A vulnerability was discovered in the Starbucks mobile app that could potentially put coffee drinkers' information at risk. This included their usernames, email addresses, and passwords, which were found to be stored in clear text."
