input,output
What type of data was stolen from Singtel customers in the 2021 data breach?,"In the 2021 Singtel data breach, personal data of approximately 129,000 customers was extracted. This included names, addresses, phone numbers, identification numbers (NRIC details), and dates of birth, in varying combinations. Additionally, bank account details of 28 former Singtel employees and credit card details of 45 employees of a corporate customer were also stolen."
Which system was compromised in the Singtel data breach of 2021?,The Singtel data breach in 2021 occurred due to a recent breach of a third-party file sharing system that was used by the telecommunications company.
How many SingHealth patients were affected by Singapore's worst cyber attack?,"In Singapore's worst cyber attack, hackers stole the personal particulars of 1.5 million SingHealth patients."
Was Prime Minister Lee Hsien Loong's information specifically targeted in the SingHealth cyber attack?,"Yes, at a multi-ministry press conference, authorities stated that Prime Minister Lee Hsien Loong's information was ""specifically and repeatedly targeted"" in the SingHealth cyber attack."
How many SingHealth patients had their outpatient prescriptions stolen in the cyber attack?,"Out of the 1.5 million SingHealth patients affected by the cyber attack, 160,000 people, including Prime Minister Lee Hsien Loong and a few ministers, had their outpatient prescriptions stolen."
What was the target of the hackers in the SingHealth cyber attack?,"The hackers infiltrated the computers of SingHealth, which is Singapore's largest group of healthcare institutions. SingHealth comprises four hospitals, five national speciality centres, and eight polyclinics, with two other polyclinics previously under its management."
Where was the stolen Target credit card data ultimately sent?,"The stolen Target credit card data was ultimately sent to a server in Russia. Initially, the data was moved around on Target's network, then sent to a U.S.-based server that the attackers had hijacked, before finally being transmitted to Russia."
How much data did the malware collect from Target's POS terminals?,"Over two weeks, the malware collected 11GB of data from Target's Point-of-Sale (POS) terminals."
What was the name of the malware identified in the Target attack that collected payment card information?,"The malware identified in the Target attack was named ""Trojan.POSRAM"". This malware collected unencrypted payment card information just after it was swiped at Target and while it resided in a POS terminal's memory."
"What type of malware is a RAM scraper, as seen in the Target attack?","A RAM scraper is a type of malware that collects unencrypted payment card information directly from a Point-of-Sale (POS) terminal's memory, typically just after the card has been swiped. ""Trojan.POSRAM"" is an example of such malware."
"To what other malware does ""Trojan.POSRAM"" bear a strong resemblance?","The code of ""Trojan.POSRAM"" bears a strong resemblance to ""BlackPOS,"" which is another type of Point-of-Sale (POS) malware. BlackPOS was known to be used by cyberattackers as far back as March 2013."
What new feature did the Target malware possess despite its resemblance to other POS malware?,"Despite its similarity to ""Trojan.POSRAM"" and ""BlackPOS,"" the Target malware contained a new attack method that was designed to evade forensic detection and conceal data transfers, making it difficult to detect."
What is the primary effect of the WannaCry ransomware on a computer?,"The primary effect of the WannaCry ransomware is that it encrypts important files on a computer, rendering documents, photos, videos, databases, and other files inaccessible to the user."
How does WannaCry ransomware demand payment for file decryption?,"WannaCry ransomware demands payment exclusively in Bitcoin. Users are instructed to send a specified amount, such as $300 worth of Bitcoin, to a particular Bitcoin address provided in the ransomware's message."
What are the deadlines for payment and file recovery specified by WannaCry ransomware?,"WannaCry ransomware sets a 3-day deadline for submitting payment, after which the ransom price will be doubled. If payment is not made within 7 days, the encrypted files will be permanently lost and unrecoverable."
Does WannaCry ransomware offer any free options for file recovery?,"Yes, WannaCry ransomware states that users can decrypt some of their files for free, offering a ""Decrypt"" option to try this feature."
What is cyber espionage in the context of national security?,"Cyber espionage is a computer security threat critical to national security that involves stealing classified information from rival government or military systems. This information can include diplomatic strategies, defense plans, and other sensitive data."
Define election interference as a threat to national security.,"Election interference, as a threat to national security, involves spreading false information to influence public opinion, hacking political campaigns, or manipulating voting systems."
What does cyber warfare entail?,Cyber warfare entails disrupting military operations or launching Distributed Denial of Service (DDoS) attacks against government services or critical infrastructure.
Explain what supply chain attacks are in computer security.,"Supply chain attacks are a type of computer security threat where attackers target software or hardware suppliers to compromise the systems used by government or defense agencies. By compromising a supplier, attackers can indirectly gain access to their ultimate targets."
What is cyber terrorism?,"Cyber terrorism involves launching attacks aimed at causing physical destruction or instilling fear. Examples include targeting critical infrastructure such as dams, chemical plants, or hospitals."
What was the primary target of the Stuxnet worm?,"The Stuxnet worm was the first worm specifically designed to target control systems found in industrial plants. Its primary target was the motors controlling centrifuges in Iran's nuclear program, aiming to disrupt the creation of uranium fuel pellets."
What was the suspected impact of the Stuxnet worm on Iran's nuclear program?,"The Stuxnet worm is suspected to be partly responsible for delays in Iran's nuclear program. Analysis by security firm Symantec indicated that a Stuxnet-infected controller in an industrial plant would cause connected devices to run at very high speeds almost indefinitely, thereby disrupting processes like uranium enrichment."
Where were most Stuxnet infections found?,Figures gathered by security firms show that 60% of all infections caused by Stuxnet were on machines located in Iran.
What type of malware is Stuxnet?,"Stuxnet is classified as a worm, which is a standalone malware computer program that replicates itself to spread to other computers. It was notable for being the first worm to target industrial control systems."
