input,output
What is an Application-based RM?,"An Application-based RM (Runtime Monitor) is a security mechanism that is embedded directly within applications. Its primary functions are to enforce access control policies, provide fine-grained control over application behaviors, and prevent unauthorized actions."
How is RM integrated with an interpreter?,"When RM is integrated with an interpreter, every operation is checked against security policies before execution. A common example is a JavaScript engine, which enforces sandboxing by restricting access to certain APIs or resources during script execution."
What is Inline RM?,Inline RM involves inserting the Runtime Monitor directly into the application's code. This can be achieved through methods like source code instrumentation or binary rewriting. An example of this approach is StackGuard.
What is the purpose of Hardware-based RM?,"Hardware-based RM is responsible for monitoring and regulating all software activities, including the OS kernel. Any operation that violates a security policy will trigger a hardware exception."
What kind of checking does Hardware-based RM perform?,"Hardware-based RMs conduct various types of checking. This includes memory access management, ensuring that each memory access is within the process's memory range and adheres to allowed permissions (read, write, executable) as set in the Page Table Entry. It also involves privilege mode management, where the CPU can be in either user or kernel mode, with privileged instructions only executable in kernel mode, and context switches required for user mode to call privileged functions."
What is a Page Table Entry in the context of Hardware-based RM?,"In the context of Hardware-based RM and memory access management, a Page Table Entry (PTE) is a data structure that stores information about memory pages. It includes details about the allowed permissions for accessing that memory, such as read, write, and executable rights. This mechanism helps in enforcing memory access control."
Explain privilege mode management in Hardware-based RM.,"Privilege mode management in Hardware-based RM refers to the different operational states of the CPU. The CPU can operate in either user mode or kernel mode at any given time. Privileged instructions, which have the potential to affect the entire system, can only be issued when the CPU is in kernel mode. When the CPU is in user mode and needs to execute a privileged function, a context switch is required to transition to kernel mode."
What is a Firewall in the context of Network-based RM?,"A Firewall, in the context of Network-based RM (Runtime Monitor), is a security mechanism that monitors and regulates network traffic based on predefined security policies. It can define outbound policies for traffic leaving the network and inbound policies for traffic entering the network."
What are the possible actions a Firewall can take?,A Firewall can take several actions based on security policies: 'Allow' permits traffic through the firewall. 'Deny' prevents traffic from passing through the firewall. 'Alert' sends a notification to the administrator when specific traffic is detected.
What is an Outbound policy in a Firewall?,An Outbound policy in a Firewall defines the network traffic that is permitted to exit the network. It specifies the rules that govern outgoing connections and data transmissions.
