input,output
What was the primary vulnerability exploited in the SingHealth Cyber Breach?,"The primary vulnerability exploited in the SingHealth Cyber Breach was a vulnerability in the version of the Outlook application used by IHiS. This version was not patched against a publicly available hacking tool, allowing the attacker to install the tool on Workstation A on December 1, 2017."
When was the patch available to prevent the Outlook vulnerability from being exploited?,"A patch that was effective in preventing the vulnerability from being exploited, and thus preventing the installation of the hacking tool, was available since late-2017."
What was the implication of the unpatched Outlook versions used by IHiS?,The implication of the unpatched Outlook versions used by IHiS was that they were vulnerable to a publicly available hacking tool. This allowed an attacker to exploit a vulnerability in the Outlook application on Workstation A to install the hacking tool.
What did CSA's forensic analysis reveal regarding C2 infrastructure?,"CSA's forensic analysis revealed a number of network Indicators of Compromise (IOCs) which appeared to be overseas C2 servers. These C2 servers were generally used for infection, data exfiltration, and beaconing."
Define 'Infection' in the context of C2 servers.,"Infection, in the context of C2 servers, refers to the use of the server as a means of dropping malware into a system that it is trying to infect."
Define 'Data exfiltration' in the context of C2 servers.,"Data exfiltration, in the context of C2 servers, refers to indications of technical data being sent to the servers."
Define 'Beacon' in the context of C2 servers.,"Beacon, in the context of C2 servers, refers to infected machines connecting to C2 servers to establish a 'heartbeat'. A 'heartbeat' is a slow, rhythmic communication meant just to sustain communications."
What were the C2 servers generally used for?,"The C2 servers were generally used for three main purposes: infection (dropping malware into systems), data exfiltration (sending technical data to the servers), and beaconing (infected machines establishing a 'heartbeat' with the servers to sustain communications)."
How many recommendations did the COI Committee make?,The Committee made 16 recommendations.
How many of the COI Committee's recommendations were priority ones?,"Seven of the Committee's 16 recommendations were priority ones, to be implemented immediately."
What is the first recommendation from the COI Committee?,The first recommendation from the COI Committee is that an enhanced security structure and readiness must be adopted by IHiS and Public Health Institutions.
How should cybersecurity be viewed according to Recommendation #1?,"According to Recommendation #1, cybersecurity must be viewed as a risk management issue, and not merely a technical issue. Decisions should be deliberated at the appropriate management level to balance trade-offs between security, operational requirements, and cost."
What approach must IHiS adopt according to Recommendation #1?,"According to Recommendation #1, IHiS must adopt a 'defence-in-depth' approach."
What needs to be addressed according to Recommendation #1?,"According to Recommendation #1, gaps between policy and practice must be addressed."
What is the second recommendation from the COI Committee?,The second recommendation from the COI Committee is that the cyber stack must be reviewed to assess if it is adequate to defend and respond to advanced threats.
How can gaps in the cyber stack be identified according to Recommendation #2?,"According to Recommendation #2, gaps in the cyber stack can be identified by mapping layers of the IT stack against existing security technologies."
What needs to be filled by acquiring endpoint and network forensics capabilities according to Recommendation #2?,"According to Recommendation #2, gaps in response technologies must be filled by acquiring endpoint and network forensics capabilities."
"What must be reviewed to fill the gaps exploited by the attacker, according to Recommendation #2?","According to Recommendation #2, the effectiveness of current endpoint security measures must be reviewed to fill the gaps exploited by the attacker."
"What phases of the Cyber Kill Chain must be disrupted by enhancing network security, according to Recommendation #2?","According to Recommendation #2, network security must be enhanced to disrupt the 'Command and Control' and 'Actions on Objective' phases of the Cyber Kill Chain."
What aspect of application security must be heightened according to Recommendation #2?,"According to Recommendation #2, application security for email must be heightened."
What is the third recommendation from the COI Committee?,"The third recommendation from the COI Committee is that staff awareness on cybersecurity must be improved, to enhance capacity to prevent, detect, and respond to security incidents."
What level of cyber hygiene must continue to be improved according to Recommendation #3?,"According to Recommendation #3, the level of cyber hygiene among users must continue to be improved."
"What should be implemented to reduce organizational risk, according to Recommendation #3?","According to Recommendation #3, a Security Awareness Programme should be implemented to reduce organizational risk."
"What knowledge must IT staff be equipped with, according to Recommendation #3?","According to Recommendation #3, IT staff must be equipped with sufficient knowledge to recognize the signs of a security incident in a real-world context."
What is the fourth recommendation from the COI Committee?,"The fourth recommendation from the COI Committee is that enhanced security checks must be performed, especially on CII systems."
"What type of assessments must be conducted regularly, according to Recommendation #4?","According to Recommendation #4, vulnerability assessments must be conducted regularly."
"What must be carried out where feasible, according to Recommendation #4?","According to Recommendation #4, safety reviews, evaluation, and certification of vendor products must be carried out where feasible."
"What type of testing must be conducted regularly, according to Recommendation #4?","According to Recommendation #4, penetration testing must be conducted regularly."
"What should be carried out periodically, according to Recommendation #4?","According to Recommendation #4, red teaming should be carried out periodically."
"What must be considered, according to Recommendation #4?","According to Recommendation #4, threat hunting must be considered."
What is the fifth recommendation from the COI Committee?,The fifth recommendation from the COI Committee is that privileged administrator accounts must be subject to tighter control and greater monitoring.
"What should be created to facilitate rationalization of administrative accounts, according to Recommendation #5?","According to Recommendation #5, an inventory of administrative accounts should be created to facilitate rationalization of such accounts."
"What must all administrators use when performing administrative tasks, according to Recommendation #5?","According to Recommendation #5, all administrators must use two-factor authentication when performing administrative tasks."
