input,output
Compare the primary goal of authentication with the threat it aims to mitigate.,"The primary goal of authentication is to verify a user's identity, ensuring that communication is with the intended party. For example, if Bob wants to communicate with Alice, authentication ensures he is communicating with Alice and not someone trying to impersonate her. The threat it aims to mitigate is **impersonation**, which is when an unauthorized entity attempts to assume the identity of a legitimate user."
"What are the differences between ""something you know"" and other types of authentication methods mentioned?","The document mentions three types of authentication methods: ""something you know,"" ""something you have,"" and ""something you are."" ""Something you know"" refers to a secret that only the legitimate user should possess, such as a secret password. The document does not elaborate on the specific characteristics of ""something you have"" or ""something you are,"" but it does mention **biometrics** as another authentication mechanism, which would fall under ""something you are"" (e.g., fingerprint, facial recognition). The key difference highlighted is that ""something you know"" relies on shared secret knowledge."
Compare the advantages and disadvantages of using passwords for authentication.,"Passwords, which are a form of ""something you know"" authentication, have both advantages and disadvantages. One advantage is that **password schemes** are simple to implement compared to other authentication mechanisms like biometrics. Another advantage is their simplicity for users to understand. However, a significant disadvantage is that most users do not choose strong passwords, making them easy for attackers to guess. These weak passwords often consist of common names, dictionary words, street names, or other easy-to-guess terms or phrases."
What are the differences in implementation complexity between password schemes and biometrics?,"Password schemes are described as simple to implement compared to other authentication mechanisms, such as biometrics. **Password schemes** are authentication methods that rely on a secret known only to the user, typically a password. **Biometrics** are authentication methods that rely on unique biological characteristics of an individual. The document explicitly states that the simplicity of implementation is an advantage of password schemes over biometrics."
Compare strong passwords with weak passwords in terms of security.,"Strong passwords are those that are difficult for attackers to guess or crack, while weak passwords are easy to guess. Users often choose weak passwords, which are simple concatenations of common names, common dictionary words, common street names, or other easy-to-guess terms or phrases. These weak passwords make systems vulnerable to **password-cracking programs**. Strong passwords, conversely, are those that users are somehow forced to choose, making them hard for such programs to guess and thus enhancing security."
What is the difference between how hackers typically crack passwords and how a user might assume they do?,"Hackers typically do not go directly to applications to try various combinations of passwords. Instead, they commonly sniff and extract the **password hash** over the internet as a user logs in. A **password hash** is the output of a common standard hash function applied to a password, used for storage and verification rather than storing the plaintext password. Once they have the hash, they write or use a password cracking program with a dictionary of common passwords to crack it offline. They store these password hashes in dictionaries. If a user's password hash appears in such a dictionary, it indicates the password has been compromised."
"Compare the role of a ""secret only she should know"" in authentication with a publicly known identifier.","In authentication, a ""secret only she should know,"" such as a secret password, is the core component for verifying identity. This secret is private and, if correctly produced, allows the system (e.g., Bob) to assume communication with the legitimate user (e.g., Alice). The document does not explicitly discuss publicly known identifiers, but by contrast, a secret's value lies in its exclusivity. If a piece of information were publicly known, it could not serve as a secret for authentication, as anyone could use it to impersonate the legitimate user."
What are the differences between an attacker trying passwords directly on an application and using password-cracking programs?,"Attackers typically do not try various combinations of passwords directly on applications. Instead, they use **password-cracking programs**. These programs work by sniffing and extracting the **password hash** (the output of a common standard hash function applied to a password) over the internet during login. They then use these programs offline, often with dictionaries of common passwords, to determine the original password from its hash. This method allows them to crack passwords without directly interacting with the application's login interface."
"Compare the ease of understanding for users of password security systems versus other, more complex authentication mechanisms.","Password security systems are simple for users to understand. This is highlighted as an advantage of using passwords for authentication. While the document mentions other authentication mechanisms like biometrics, it specifically points out that password systems' simplicity for users is a key benefit. This implies that other, more complex mechanisms might require more effort or knowledge for users to comprehend and utilize effectively."
What are the differences between a password hash and a plaintext password in the context of hacker attacks?,"In the context of hacker attacks, hackers commonly sniff and extract the **password hash** over the internet as a user logs in, rather than the plaintext password itself. A **password hash** is the output of a common standard hash function applied to a password. Systems normally use these hash functions to store and verify passwords securely, meaning the actual plaintext password is not stored directly. Hackers then use password cracking programs to try and determine the original plaintext password from the extracted hash, often by comparing it against dictionaries of common password hashes. If the password hash appears in their dictionary, the password is compromised."
