input,output
Analyse the basis of authentication with respect to the types of knowledge used.,"The basis of authentication relies on three primary types of knowledge that an entity can possess to prove its identity: 

1.  **What you know:** This refers to information that only the legitimate user would know, such as a password or a PIN.
2.  **What you possess:** This involves a physical item that only the legitimate user would have, like a security token or a smart card.
3.  **What you are:** This relates to unique biological characteristics of the individual, such as fingerprints, facial features, or iris patterns. These are known as biometrics."
What insights can you derive from the analysis of weak/simple authentication?,"Weak or simple authentication methods are characterized by their reliance on a single factor, typically a password. These methods are often **unilateral**, meaning only one entity, the claimant, proves its identity to the verifier. A key characteristic is that the claimant must **prove knowledge of a secret by giving up the secret** itself, which is inherently less secure. This approach is vulnerable to various attacks because the secret is exposed during the authentication process."
What insights can you derive from the analysis of strong authentication?,"Strong authentication methods offer enhanced security by incorporating more robust mechanisms. They often involve **mutual authentication**, where both parties in a communication exchange take on the roles of both claimant and verifier, ensuring that both entities are who they claim to be. Additionally, strong authentication frequently utilizes **challenge-response protocols**. These protocols involve a sequence of steps designed to prove knowledge of shared secrets without revealing the secret itself. This is achieved through techniques like **zero knowledge proofs**, where the claimant can prove they know a secret without disclosing any information about the secret itself."
Explain password-related techniques.,"Password-related techniques encompass several aspects of managing and securing passwords. These include:

*   **Password storage:** This refers to how passwords are saved. Options range from **Plaintext (BAD)**, where passwords are stored as is, to **""encrypted"" (fair)**, which offers some protection, and **""hashed"" (good)**, which is the most secure method.
*   **Password policies:** These are rules imposed on users for selecting passwords, such as complexity requirements, minimum length, and the number of failed attempts allowed before an account is locked.
*   **""Salting"" of passwords:** This involves adding random data to a password before hashing it, making it more difficult to crack.
*   **Alternative forms of passwords:** These include methods like **Passphrases**, which are longer sequences of words; **one-time passwords (OTPs)**, which are valid for a single session; and **visual passwords**, which use images or patterns."
"Define ""salting"" of passwords and explain its primary function.","Salting of passwords involves adding **salt**, which is random data, as an additional input to a one-way function that ""hashes"" a password. The primary function of salts is to safeguard passwords in storage and to defend against **dictionary attacks**. By adding a unique salt to each password before hashing, even if two users have the same password, their stored hashes will be different, thus increasing security."
"What are the different methods for password storage, and which is considered the best?","Password storage can be managed in several ways:

*   **Plaintext:** Passwords are stored exactly as entered. This is considered **BAD** as it offers no security.
*   **""Encrypted"":** Passwords are encrypted using an encryption algorithm. This is considered **fair** as it provides some level of protection.
*   **""Hashed"":** Passwords are transformed into a fixed-length string using a hash function. This is considered **good** and is the most secure method among the three because it is a one-way process, making it difficult to retrieve the original password from the hash."
Describe the concept of a one-way function.,"A one-way function, denoted as \(f\), is a mathematical function that is relatively **easy to compute** but **hard to reverse**. This means that given an input \(x\), it is straightforward to calculate the output \(f(x)\). However, given an output \(y\), it is computationally infeasible to find an input \(x\) such that \(y = f(x)\). Password storage security often relies on this cryptographic construct."
How do hash functions relate to one-way functions?,"Hash functions are a specific type of one-way function. A hash function, denoted as \(f\), takes an input \(x\) of **arbitrary length** and produces an output \(f(x)\) of **fixed length**. This process is easy to compute (generating the hash from the input) but hard to reverse (determining the original input from the hash)."
Explain the properties of a hash function: pre-image resistance.,"A hash function \(H\) is considered **pre-image resistant** if, given a hash value \(y\), it is computationally infeasible to find an input \(x\) such that \(H(x) = y\). In simpler terms, it's extremely difficult to find the original data that produced a specific hash output."
Explain the properties of a hash function: collision resistance.,"A hash function \(H\) is considered **collision resistant** if it is computationally infeasible to find a pair of distinct inputs, \(x\) and \(y\), such that \(x \neq y\) and \(H(x) = H(y)\). This means it's very hard to find two different inputs that produce the same hash output."
What are some important hash functions used for cryptography and password hashing?,"Important hash functions include those used for general cryptographic purposes and those specifically designed for password hashing. For cryptography, notable examples are **SHA256** and **SHA512**, as well as **KECCAK**. For password hashing, which requires additional security considerations like resistance to brute-force attacks, **ARGON2** and **bcrypt** are commonly used and recommended."
Compare and contrast plaintext password storage with hashed/encrypted password storage.,"When storing passwords:

*   **Plaintext:** Passwords are stored exactly as entered. The claimant's password is directly compared against the stored plaintext passwords. This method offers **no protection against insider threats** (like a system administrator) or an attacker who gains access to the system, making disputes possible.
*   **Hashed/encrypted:** Passwords are first encrypted or hashed, and only these transformed versions are stored. The claimant's password is also hashed/encrypted, and this result is then compared against the stored hashed/encrypted passwords. This approach provides **some degree of protection against insider/attacker threats** because the original passwords are not directly stored."
Where are password hashes stored in operating systems like Windows and Unix/Linux?,"In operating systems, password hashes are stored in specific password files.

*   In **Windows systems**, passwords (or more accurately, their hashes) are stored in the **Security Accounts Manager (SAM) file**, typically located at \(%windir%\system32\config\SAM\).
*   In **Unix systems**, historically, password information was in the \(/etc/passwd\) file. However, in modern Unix/Linux systems, for enhanced security, password hashes are stored in the **shadow file**, located at \(/etc/shadow\)."
