input,output
Describe the initial access vector used by the attacker in the SingHealth IT network.,"The attacker gained initial access to the SingHealth IT network around August 23, 2017. This access was achieved by infecting front-end workstations, most likely through phishing attacks. Phishing attacks are a type of social engineering where attackers impersonate legitimate entities to trick individuals into revealing sensitive information or downloading malware."
What actions did the attacker take after gaining initial access to the SingHealth network?,"After gaining initial access, the attacker remained dormant for approximately 4 months. Following this dormant period, the attacker commenced lateral movement within the network for about 6 months, spanning from December 2017 to June 2018. During this phase, many endpoints and servers were compromised, including the Citrix servers located in SGH, which were connected to the SCM database."
What types of accounts were compromised by the attacker during the lateral movement phase?,"During the lateral movement phase within the SingHealth network, the attacker compromised a large number of user accounts and administrator accounts."
How did the attacker leverage compromised resources to connect to SGH Citrix servers?,"Starting from May 2018, the attacker utilized compromised user workstations within the SingHealth IT network and suspected virtual machines. These compromised resources were used to remotely connect to the SGH Citrix servers."
When did IT administrators first detect suspicious activity related to the Citrix servers and SCM database?,"IHIS' IT administrators first noticed unauthorized logins to Citrix servers and failed attempts at accessing the SCM database on June 11, 2018."
"Describe the attacker's actions on June 27, 2018.","On June 27, 2018, the attacker began querying the SCM database. This activity involved stealing and exfiltrating patient records. Crucially, these actions were performed undetected by IHiS."
When and how were suspicious queries on the SCM database noticed?,"One week after the initial detection of unauthorized logins, on July 4, 2018, an IHiS administrator for the SCM system noticed suspicious queries being made on the SCM database."
What measures were taken to address the ongoing suspicious queries on the SCM database?,"In response to the ongoing suspicious queries on the SCM database, IT administrators worked together to terminate these activities. Furthermore, measures were implemented to prevent any further queries to the SCM database."
What was the outcome of the measures implemented to prevent further SCM database queries?,"The measures put in place to prevent further queries to the SCM database proved to be successful. As a result, the attacker was unable to make any further successful queries to the database after July 4, 2018."
"Who was aware of and involved in responding to the incident between June 11 and July 9, 2018?","Between June 11 and July 9, 2018, the individuals who were aware of and responded to the incident were limited to IHiS' line-staff and middle management from various IT administration teams, as well as the security team."
When was IHiS senior management informed of the cyberattack?,"IHiS senior management were finally informed of the cyberattack after a period of one month, on July 9, 2018."
"What was the escalation of the cyberattack matter on July 10, 2018?","Three days after IHiS senior management was informed, on July 10, 2018, the matter was escalated. The escalation involved the Cyber Security Agency (CSA), SingHealth's senior management, the Ministry of Health (MOH), and the Ministry of Health Holdings (MOHH)."
"What joint activities were carried out by IHIS and CSA starting from July 10, 2018?","Starting from July 10, 2018, IHIS and CSA carried out joint investigations and remediation efforts."
What were the objectives of the measures implemented for containment?,"Several measures were implemented with the aim of containing the cyberattack. These measures focused on addressing the existing threat, eliminating the attacker's footholds within the network, and preventing the recurrence of the attack."
"What specific measure was implemented on July 20, 2018, and why?","In view of further malicious activities observed on July 19, 2018, internet surfing separation was implemented for SingHealth on July 20, 2018. This measure was put in place to further secure the network and prevent potential future compromises."
When was the last detected suspicious activity in the SingHealth network?,"No further suspicious activity was detected in the SingHealth network after July 20, 2018."
"When was the public announcement made regarding the cyberattack, and when did patient outreach begin?","The public announcement regarding the cyberattack was made on July 20, 2018. Patient outreach and communications commenced immediately thereafter."
What was the primary mode of communication used for patient outreach?,SMS messages were used as the primary mode of communication for patient outreach. This method was chosen due to the need for quick dissemination of information on a large scale.
What did the COI Committee identify?,The COI Committee identified 5 key findings.
What was the first key finding identified by the COI Committee regarding IHiS staff?,"The first key finding identified by the COI Committee was that IHiS staff did not possess adequate levels of cybersecurity awareness, training, and resources. This deficiency impacted their ability to appreciate the security implications of their findings and to respond effectively to the attack."
Define 'phishing attacks' as used in the context of the initial network access.,"Phishing attacks are a method of cyberattack where attackers impersonate legitimate entities, such as trusted organizations or individuals, through electronic communication, typically email. The goal is to deceive recipients into divulging sensitive information, such as usernames, passwords, and credit card details, or to trick them into downloading malicious software."
Explain the concept of 'lateral movement' in a network security context.,"Lateral movement, in the context of network security, refers to the techniques attackers use to move through a network after gaining initial access. This involves navigating from one compromised system to others within the same network, often to discover valuable data or gain higher privileges. It's a crucial phase for attackers to expand their reach and achieve their objectives."
What are 'endpoints' and 'servers' in the context of a network?,"In a network context, 'endpoints' typically refer to devices that connect to the network and are used by individuals, such as workstations, laptops, and mobile devices. 'Servers' are more powerful computers that provide services or resources to other devices on the network. Examples include file servers, web servers, and database servers."
What is a 'Citrix server' and its role in this incident?,"A Citrix server is a type of server that provides access to applications and desktops remotely. In this incident, the Citrix servers located in SGH were compromised by the attacker. These servers were connected to the SCM database, making them a critical point of access for the attacker to reach sensitive patient data."
Define 'SCM database' as mentioned in the document.,"The SCM database, as mentioned in the document, is a database that contained patient records. It was connected to the compromised Citrix servers in SGH, and the attacker's ultimate goal was to steal and exfiltrate data from this database."
What is meant by 'user accounts' and 'administrator accounts' in a network?,"In a network, 'user accounts' are credentials that allow individuals to access network resources and perform specific tasks. 'Administrator accounts' are a type of user account that has elevated privileges, granting them control over the network and its systems. Compromising administrator accounts allows attackers to gain significant control and access."
Explain 'virtual machines' in the context of the attacker's actions.,"Virtual machines (VMs) are software-based emulations of computer systems. They run on a physical host machine but operate as independent computers with their own operating systems and applications. In this incident, the attacker used suspected virtual machines, alongside compromised user workstations, to remotely connect to the SGH Citrix servers, indicating their use of sophisticated methods to maintain anonymity and access."
What are 'unauthorized logins' and 'failed attempts' in the context of IT security?,"'Unauthorized logins' refer to attempts to access a system or account using credentials that do not belong to the individual attempting the access, or without proper permission. 'Failed attempts' are instances where a login attempt is made but is unsuccessful, often due to incorrect credentials or security measures blocking the access. In this case, these were early indicators of the attacker's presence."
Define 'querying a database' and 'exfiltrating patient records'.,"Querying a database involves sending requests to retrieve specific information from the database. 'Exfiltrating patient records' refers to the act of stealing and transferring sensitive patient data from the database to an unauthorized location, typically controlled by the attacker. This is a critical step in data breaches."
What does it mean for an action to be 'undetected' by an organization's security systems?,"An action being 'undetected' by an organization's security systems means that the security measures in place failed to identify or flag the malicious activity as it was occurring. This allows attackers to operate within the network without immediate detection, increasing the potential for damage and data loss."
Explain 'suspicious queries' in the context of database activity.,"'Suspicious queries' are database requests that deviate from normal or expected patterns of activity. This could include queries that access an unusually large amount of data, query sensitive tables, occur at odd hours, or are made by unusual accounts. Such queries are often indicators of malicious intent, such as data theft."
