input,output
Describe the initial access method used by the attacker in the SingHealth IT network.,"The attacker gained initial access to the SingHealth IT network around August 23, 2017. This access was achieved by infecting front-end workstations, most likely through phishing attacks. Phishing attacks are a type of social engineering where attackers impersonate legitimate entities to trick individuals into revealing sensitive information or downloading malware."
What actions did the attacker take after gaining initial access to the SingHealth IT network?,"After gaining initial access, the attacker remained dormant for approximately 4 months. Following this dormant period, the attacker commenced lateral movement within the network for about 6 months, spanning from December 2017 to June 2018. During this phase, the attacker compromised numerous endpoints and servers, including the Citrix servers located in SGH, which were connected to the SCM database. Additionally, the attacker compromised a significant number of user and administrator accounts."
Explain the attacker's activities from May 2018 onwards.,"Starting in May 2018, the attacker began utilizing compromised user workstations within the SingHealth IT network and suspected virtual machines. These compromised systems were used to establish a remote connection to the SGH Citrix servers."
"When did unauthorized activity on Citrix servers and SCM DB attempts become noticeable, and by whom?","IHIS' IT administrators first noticed unauthorized logins to Citrix servers and failed attempts at accessing the SCM DB on June 11, 2018."
"Detail the attacker's actions on June 27, 2018.","On June 27, 2018, the attacker began querying the SCM database. This querying led to the stealing and exfiltration of patient records. The attacker performed these actions undetected by IHiS."
"When were suspicious queries on the SCM database first noticed after the initial detection, and by whom?","One week after the initial detection of unauthorized activity, on July 4, 2018, an IHiS administrator for the SCM system noticed suspicious queries being made on the SCM database."
What steps were taken to address the ongoing suspicious queries on the SCM database?,"In response to the ongoing suspicious queries on the SCM database, IT administrators worked collaboratively to terminate these queries. Measures were subsequently put in place to prevent any further queries to the SCM database. These measures proved to be successful, and the attacker was unable to make any further successful queries to the database after July 4, 2018."
"Describe the timeline and scope of individuals aware of and responding to the incident between June 11 and July 9, 2018.","Between June 11 and July 9, 2018, the individuals who were aware of and responded to the incident were limited to IHiS' line-staff and middle management from various IT administration teams, as well as the security team."
"When was IHiS senior management informed of the cyberattack, and what happened three days later?","IHiS senior management were informed of the cyberattack after one month, on July 9, 2018. Three days later, on July 10, 2018, the matter was escalated to the Cyber Security Agency (CSA), SingHealth's senior management, the Ministry of Health (MOH), and the Ministry of Health Holdings (MOHH)."
"What joint activities were undertaken by IHIS and CSA starting from July 10, 2018?","Starting from July 10, 2018, IHIS and CSA carried out joint investigations and remediation efforts."
What were the objectives of the measures implemented to contain the cyberattack?,"The measures implemented were aimed at containing the cyberattack by addressing the existing threat, eliminating the attacker's footholds within the network, and preventing the recurrence of the attack."
"What security measure was implemented on July 20, 2018, and why?","In view of further malicious activities observed on July 19, 2018, internet surfing separation was implemented for SingHealth on July 20, 2018. This measure was taken to further secure the network and prevent potential future compromises."
"When was the last suspicious activity detected, and what was the outcome?","No further suspicious activity was detected after July 20, 2018. This indicates that the implemented security measures were effective in stopping the attacker's actions."
"When was the public announcement made regarding the cyberattack, and what commenced immediately after?","The public announcement regarding the cyberattack was made on July 20, 2018. Immediately thereafter, patient outreach and communications commenced."
