input,output
Analyze the initial access vector of the SingHealth cyber breach with respect to the method of infection.,"The attacker gained initial access to SingHealth's IT network around 23/8/17. The method of infection was most likely through phishing attacks, which infected front-end workstations."
What insights can you derive from the analysis of the attacker's dormant period and lateral movement?,"The attacker lay dormant for 4 months after gaining initial access. Following this dormant period, the attacker commenced lateral movement within the network for 6 months, spanning from December 2017 to June 2018. This lateral movement involved compromising numerous endpoints and servers, including the Citrix servers in SGH, which were connected to the SCM database. Additionally, during this phase, the attacker compromised a significant number of user and administrator accounts."
"Describe the attacker's actions from May 2018 onwards, focusing on their remote connection strategy.","Starting from May 2018, the attacker utilized compromised user workstations within the SingHealth IT network and suspected virtual machines. These compromised systems were used to remotely connect to the SGH Citrix servers."
Analyze the timeline of when unauthorized logins and database access attempts were first noticed by IHIS IT administrators.,IHIS' IT administrators first noticed unauthorized logins to Citrix servers and failed attempts at accessing the SCM database on 11 June 2018.
"Detail the attacker's activities on June 27, 2018, and the level of detection at that time.","On June 27, 2018, the attacker began querying the SCM database, stealing and exfiltrating patient records. This activity was performed undetected by IHiS."
"What event occurred on July 4, 2018, regarding the SCM database, and what was the immediate outcome?","One week after the initial data exfiltration, on July 4, 2018, an IHiS administrator for the SCM system noticed suspicious queries being made on the SCM database. In response, working with other IT administrators, the ongoing suspicious queries were terminated, and measures were implemented to prevent further queries to the SCM database."
"Analyze the success of the measures implemented on July 4, 2018, in preventing further attacker activity.","The measures implemented on July 4, 2018, proved to be successful. The attacker was unable to make any further successful queries to the database after this date."
"Describe the communication and response limitations within IHiS regarding the incident between June 11 and July 9, 2018.","Between June 11 and July 9, 2018, the individuals who were aware of and responded to the incident were limited to IHiS' line-staff and middle management from various IT administration teams, along with the security team."
"When was IHiS senior management informed of the cyberattack, and what was the subsequent escalation timeline?","IHiS senior management were informed of the cyberattack after one month, on July 9, 2018. Three days later, on July 10, 2018, the matter was escalated to the Cyber Security Agency (CSA), SingHealth's senior management, the Ministry of Health (MOH), and the Ministry of Health Holdings (MOHH)."
"What joint activities were undertaken by IHiS and CSA starting from July 10, 2018?","Starting from July 10, 2018, IHiS and CSA carried out joint investigations and remediation efforts."
What were the key objectives of the measures implemented to contain the cyberattack?,"Several measures were implemented with the aim of containing the cyberattack. These measures focused on addressing the existing threat, eliminating the attacker's footholds within the network, and preventing the recurrence of the attack."
Analyze the implementation of internet surfing separation for SingHealth and its timing.,"In view of further malicious activities observed on July 19, 2018, internet surfing separation was implemented for SingHealth on July 20, 2018."
"What was the status of suspicious activity detection after July 20, 2018?","No further suspicious activity was detected after July 20, 2018."
"When was the public announcement made regarding the cyberattack, and when did patient outreach commence?","The public announcement was made on July 20, 2018, and patient outreach and communications commenced immediately thereafter."
"What was the primary mode of communication used for patient outreach, and why was it chosen?",SMS messages were used as the primary mode of communication for patient outreach. This method was chosen due to the need for quick dissemination of information on a large scale.
What did the COI Committee identify regarding the cyberattack?,The COI Committee identified 5 key Findings related to the cyberattack.
Analyze the first key finding of the COI Committee regarding IHiS staff.,"The first key finding of the COI Committee is that IHiS staff did not possess adequate levels of cybersecurity awareness, training, and resources. This deficiency impacted their ability to appreciate the security implications of their findings and to respond effectively to the attack."
What was the initial access date for the SingHealth IT network?,The attacker gained initial access to SingHealth's IT network around 23/8/17.
What type of attacks are suspected to have facilitated the initial access?,The initial access was most likely facilitated through phishing attacks.
How long did the attacker remain dormant in the network?,The attacker lay dormant for 4 months.
What was the duration of the attacker's lateral movement within the network?,The attacker's lateral movement within the network lasted for 6 months.
What time period did the attacker's lateral movement cover?,The attacker's lateral movement covered the period between December 2017 and June 2018.
What types of systems were compromised during the attacker's lateral movement?,"During the attacker's lateral movement, many endpoints and servers were compromised."
"Which specific servers were compromised during the lateral movement, and what were they connected to?",The Citrix servers located in SGH were compromised during the lateral movement. These servers were connected to the SCM database.
What types of accounts were compromised by the attacker?,A large number of user and administrator accounts were compromised by the attacker.
When did the attacker begin using compromised user workstations and virtual machines for remote access?,The attacker began making use of compromised user workstations and suspected virtual machines for remote connection starting from May 2018.
What specific servers did the attacker remotely connect to using compromised systems?,The attacker remotely connected to the SGH Citrix servers.
What was the date when IHIS IT administrators first detected suspicious activity related to Citrix servers and the SCM database?,IHIS' IT administrators first noticed unauthorized logins to Citrix servers and failed attempts at accessing the SCM DB on 11 June 2018.
On what date did the attacker start actively querying and exfiltrating patient records from the SCM database?,"On 27 June 2018, the attacker began querying the SCM database, stealing and exfiltrating patient records."
"Was the attacker's activity on June 27, 2018, detected by IHiS at the time?","No, the attacker was doing so undetected by IHiS."
How long after the initial data exfiltration did an IHiS administrator notice suspicious queries on the SCM database?,An IHiS administrator noticed suspicious queries being made on the SCM database one week after the initial data exfiltration.
What was the specific date when suspicious queries on the SCM database were noticed?,Suspicious queries on the SCM database were noticed on 4 July 2018.
"What actions were taken by IT administrators on July 4, 2018, in response to the suspicious queries?","Working with other IT administrators, the ongoing suspicious queries were terminated, and measures were put in place to prevent further queries to the SCM database."
"What was the impact of the measures implemented on July 4, 2018, on the attacker's ability to access the database?","The measures proved to be successful, and the attacker could not make any further successful queries to the database after 4 July 2018."
What was the timeframe during which knowledge and response to the incident were restricted to specific IHiS personnel?,"The persons who knew of and responded to the incident were limited to IHiS' line-staff and middle management from various IT administration teams, and the security team, between 11/6/18 and 9/7/18."
When were IHiS senior management officially informed about the cyberattack?,"IHiS senior management were finally informed of the cyberattack after one month, on 9/7/18."
