input,output
Provide a comprehensive summary of salting in password storage.,"Salting is a security measure in password storage where a unique, randomly generated string, called a ""salt,"" is added to each password before it undergoes the hashing process. This makes cracking large numbers of hashes significantly harder because an attacker must crack hashes one at a time using the respective unique salt, rather than calculating a hash once and comparing it against every stored hash. The time required for cracking grows in direct proportion to the number of hashes."
Explain how salting enhances password security against pre-computation attacks.,"Salting protects against an attacker pre-computing hashes using ""rainbow tables"" or ""database-based lookups."" A ""rainbow table"" is a pre-computed table used to reverse cryptographic hash functions, typically for cracking passwords. ""Database-based lookups"" refer to similar pre-computed collections of hashes. By adding a unique salt to each password, the resulting hash is unique even for identical passwords, rendering pre-computed tables ineffective as the attacker would need a pre-computed table for every possible salt-password combination."
Can you summarise the key considerations behind the uniqueness of salts for each user?,"The uniqueness of a salt for every user is a critical consideration in password storage. Because the salt is unique for each user, an attacker cannot calculate a hash once and compare it against every stored hash. Instead, the attacker is forced to crack hashes one at a time, using the respective unique salt for each user. This significantly increases the computational effort and time required for an attacker to compromise multiple user accounts, making large-scale cracking much harder."
How does salting prevent determining if two users share the same password?,"Salting makes it impossible to determine whether two users have the same password without cracking the individual hashes. This is because different salts will result in different hashes, even if the underlying passwords are identical. For example, if two users choose ""password123"" but have different unique salts, their stored hashes will be distinct, preventing an attacker from identifying shared passwords by simply comparing hash values."
Which modern hashing algorithms automatically incorporate salting?,"Modern hashing algorithms such as ""Argon2id,"" ""bcrypt,"" and ""PBKDF2"" automatically salt the passwords. This means that when these algorithms are used, no additional steps are required by the developer or system administrator to generate and apply a unique salt, as it is an inherent part of their design for secure password storage."
Summarise the characteristics of modern password hashing algorithms.,"Modern password hashing algorithms are specifically designed for securely storing passwords. A key characteristic is that they are intentionally ""slow,"" unlike traditional cryptographic hashes such as the SHA family (e.g., SHA-256, SHA-512) and KECCAK, which are designed to be fast. This slowness is a security feature, making brute-force attacks computationally expensive. The degree of slowness can be configured by changing a parameter known as the ""work factor."""
"Explain the concept of ""work factor"" in password hashing algorithms.","The ""work factor"" is a configurable parameter in modern password hashing algorithms that determines how computationally intensive (and thus how slow) the hashing process is. By increasing the work factor, the time required to compute a hash increases, which in turn makes brute-force attacks and dictionary attacks more time-consuming and expensive for an attacker. This allows system administrators to adjust the security level based on available computational resources and evolving threat landscapes."
Which hashing algorithm is considered the winner of the 2015 Password Hashing Competition?,"""Argon2"" is the hashing algorithm that won the 2015 Password Hashing Competition. This competition aimed to identify a new password hashing algorithm that would be resistant to various attacks, including brute-force and dictionary attacks, and suitable for modern hardware."
What is the recommended second choice for password storage if Argon2 is not available?,"If ""Argon2"" is not available for password storage, the ""bcrypt"" password hashing function should be considered the second choice. Bcrypt is another strong, adaptive password hashing function designed to be resistant to brute-force attacks through its configurable work factor."
Compare modern password hashing algorithms with crypto hashes like SHA family and KECCAK.,"Modern password hashing algorithms, such as Argon2 and bcrypt, are specifically designed to be ""slow"" and resource-intensive, making them suitable for securely storing passwords by hindering brute-force attacks. In contrast, ""crypto hashes"" like the ""SHA family"" (e.g., SHA-256, SHA-512) and ""KECCAK"" (which is the basis for SHA-3) are designed to be ""fast"" and efficient for general-purpose cryptographic tasks like data integrity checks or digital signatures, where speed is a desirable characteristic. Their speed makes them unsuitable for direct password storage without additional measures like salting and stretching."
