input,output
"Define the concept of ""salting"" in password storage.","Salting is the process where a unique, randomly generated string, known as a salt, is added to each password as part of the hashing process."
Explain how salting enhances password security against cracking attempts.,"Salting enhances password security by making cracking large numbers of hashes significantly harder. Because a unique salt is used for every user, an attacker must crack hashes one at a time using the respective salt, rather than calculating a hash once and comparing it against every stored hash. This increases the time required for cracking in direct proportion to the number of hashes."
Describe the impact of salting on an attacker's ability to pre-compute hashes.,"Salting protects against an attacker pre-computing hashes using rainbow tables or database-based lookups. Since each password has a unique salt, pre-computed hashes for common passwords become ineffective, as the attacker would need to pre-compute hashes for every possible password combined with every possible salt."
How does salting prevent an attacker from determining if two users share the same password?,Salting makes it impossible to determine whether two users have the same password without cracking the hashes. This is because different salts will result in different hashes even if the underlying passwords are identical.
List modern hashing algorithms that automatically salt passwords.,"Modern hashing algorithms such as Argon2id, bcrypt, and PBKDF2 automatically salt passwords, so no additional steps are required when using them."
What is the primary characteristic of modern hashing algorithms designed for secure password storage?,"Modern hashing algorithms designed for securely storing passwords are characterized by being slow. This deliberate slowness is unlike crypto hashes such as the SHA family and KECCAK, which are designed to be fast."
How can the slowness of modern password hashing algorithms be configured?,"The slowness of modern password hashing algorithms can be configured by changing the ""work factor."" A higher work factor increases the computational effort required, making the hashing process slower and more resistant to brute-force attacks."
Which algorithm was recognized as the winner of the 2015 Password Hashing Competition?,Argon2 was the winner of the 2015 Password Hashing Competition.
What is the recommended alternative for password storage if Argon2 is not available?,The bcrypt password hashing function should be the second choice for password storage if Argon2 is not available.
"Identify potential difficulties users face when forced to use long, complex, system-generated, and frequently changed passwords.","Users may face several difficulties when forced to use long, complex, system-generated, and frequently changed passwords. These include difficulty memorizing complex passwords, difficulty dealing with frequent password changes, and finding ways of re-using their favorite password."
What is a common consequence if users struggle with complex password policies?,"A common consequence if users struggle with complex password policies, such as those requiring long, complex, system-generated, and frequently changed passwords, is that they may write their passwords down on a piece of paper kept close to the computer."
Explain the importance of setting a password for a user account.,"Setting a password for a user account is crucial because if there is no password, an attacker does not even have to guess it, gaining unauthorized access directly."
Why is it important to change default passwords on system accounts?,"It is important to change default passwords on system accounts because they often have common default values, such as ""manager."" If left unchanged, these default passwords make it easy for an attacker to break into the system."
What are the key characteristics of a strong password format to avoid guessable passwords?,"A strong password format to avoid guessable passwords should prescribe a minimal password length and mix upper and lower case characters (making it case-sensitive). It should also include numerical and other non-alphabetical symbols, making it alphanumeric."
How do online dictionaries impact the security of guessable passwords?,"Today, online dictionaries for almost every language exist, which significantly impacts the security of guessable passwords. Attackers can use these dictionaries in dictionary attacks to quickly try common words and phrases, making simple or dictionary-based passwords highly vulnerable."
"Define ""password ageing"" as a password policy.","Password ageing is a password policy that involves setting expiry dates for passwords to force users to change their passwords regularly. It also includes measures to prevent users from reverting to old passwords, such as keeping a list of the last ""ten"" passwords used."
What is the purpose of limiting login attempts in a password policy?,"The purpose of limiting login attempts is to prevent or discourage further unauthorized access attempts. The system monitors unsuccessful login attempts and can react by locking the user account, either completely or for a given time interval, after a certain number of failed attempts."
Why should a user be informed about their last login time and failed login attempts?,A user should be informed about their last login time and the number of failed login attempts since their last successful login to warn them about recently attempted attacks. This allows users to detect and report suspicious activity.
"Describe a ""passphrase"" as an alternative form of password.",A passphrase is an alternative form of password where a user enters sentences or long phrases that are easy to remember. The system then applies a hash function to compute the actual fixed-size passwords from these phrases.
"What are ""visual drawing patterns"" in the context of alternative passwords?","Visual drawing patterns are an alternative form of password typically used on touch interfaces, such as those found in Android devices. Users create a pattern by connecting points on a grid or drawing a specific shape."
"Explain ""picture passwords"" as an alternative authentication method.","Picture passwords are an alternative authentication method where users select objects in pictures and patterns. This method was used, for example, in Windows 8, requiring users to interact with an image to authenticate."
"What are ""one-time passwords""?",One-time passwords are an alternative form of password that are valid for only a single login session or transaction. They are typically generated dynamically and expire after use or a short period.
"What is the ""password file"" maintained by an operating system?","The ""password file"" is a file maintained by the operating system that contains user names and their corresponding passwords or password hashes."
What are the potential risks if an attacker compromises the password file?,"If an attacker compromises the password file, the potential risks include compromising the confidentiality or integrity of the file. This could lead to unauthorized access to user accounts or manipulation of password data."
