input,output
Analyse the implementation of Database Activity Monitoring (DAM) solutions with respect to the gaps highlighted in the document.,"Database Activity Monitoring (DAM) solutions are available on the market and could address some or all of the three gaps highlighted. However, it is noted that DAM was not implemented by IHiS at the time of the attack."
What insights can you derive from the analysis of SGH Citrix servers' security?,"The SGH Citrix servers were not adequately secured against unauthorized access. This was critical in giving the attacker access to the SCM database. Privileged Access Management was not the exclusive means for accessing these servers, and logins were possible through other means without 2-factor authentication. IHiS Citrix administrators were aware of this alternative route and used it for convenience. Furthermore, there was a lack of firewalls to prevent unauthorized remote access using RDP to the SGH Citrix servers."
Explain the role of SGH Citrix servers in the attack.,"The compromise of the SGH Citrix servers was critical in providing the attacker with access to the SCM database. This was facilitated by inadequate security measures, including the availability of alternative login methods without 2-factor authentication and a lack of firewalls for RDP access."
Define 'Privileged Access Management' in the context of SGH Citrix server security.,"Privileged Access Management (PAM) refers to a cybersecurity strategy that controls, monitors, and secures accounts with elevated access or privileges. In the context of SGH Citrix servers, PAM was not the exclusive means for accessing them, indicating a security gap where other, less secure methods were also available."
What was the issue with logins to SGH Citrix servers?,"Logins to the SGH Citrix servers were possible through means other than Privileged Access Management, and crucially, these alternative methods did not require 2-factor authentication. This presented a significant security vulnerability."
Describe the awareness and usage of alternative login routes by IHiS Citrix administrators.,IHiS Citrix administrators were not only aware of the alternative routes for logging into the SGH Citrix servers (which bypassed standard security measures like 2-factor authentication) but also made use of these routes for convenience.
Explain the vulnerability related to RDP access on SGH Citrix servers.,There was a lack of firewalls to prevent unauthorized remote access using RDP (Remote Desktop Protocol) to the SGH Citrix servers. This allowed for potential unauthorized remote connections.
Define RDP and its function.,RDP stands for Remote Desktop Protocol. It is a proprietary network communication protocol developed by Microsoft that enables a user to connect to and control another computer remotely over a network connection.
What were the observations regarding the overall management of SGH Citrix servers?,"The SGH Citrix servers were treated as not mission-critical, unlike the SCM database. They were not monitored for real-time analysis and alerts of vulnerabilities and issues. Additionally, vulnerability scanning, which was performed for mission-critical systems, was not carried out for the SGH Citrix servers."
Define 'Vulnerability scanning' in the context of server security.,Vulnerability scanning is an inspection of the potential points of exploit on a computer to identify gaps in security. This process helps in uncovering weaknesses that could be exploited by attackers.
Compare the monitoring and security practices for SGH Citrix servers versus SCM database.,"SGH Citrix servers were not monitored for real-time analysis and alerts of vulnerabilities and issues, and vulnerability scanning was not performed on them. In contrast, they were treated as not mission-critical, unlike the SCM database, implying that the SCM database likely received more stringent monitoring and security attention."
How did internet connectivity in the SingHealth IT network affect the attack surface?,"Internet connectivity in the SingHealth IT network increased the attack surface. While serving operational needs, the network's connection to the internet created an avenue of entry and exit for the attacker."
Explain how the attacker gained initial entry into the SingHealth network.,The attacker made use of an internet-connected workstation (Workstation A) to gain entry into the network. This workstation served as the initial point of access before the attacker proceeded towards the SCM database.
What were the security risks associated with internet connectivity in the SingHealth network?,"The security risks arising from internet connectivity in the SingHealth network were significant. These risks were raised by CSA to MOH as early as August 2015, indicating a recognized vulnerability."
What measures were determined by the healthcare sector regarding internet access by June 2017?,"By June 2017, the healthcare sector had determined that internet access would be removed for staff who did not require it for work. For staff who did require internet access for work, it would be provided through a secure internet access platform, which at that time was planned to take the form of a 'remote browser'."
