input,output
What is database activity monitoring (DAM)?,Database Activity Monitoring (DAM) refers to solutions available on the market that are designed to monitor and address gaps in security related to database access and queries. These solutions can help in identifying and mitigating potential security risks associated with database usage.
Was DAM implemented by IHiS at the time of the attack?,"No, Database Activity Monitoring (DAM) was not implemented by IHiS at the time of the attack."
What was the significance of the compromise of SGH Citrix servers?,The compromise of the SGH Citrix servers was critical because it provided the attacker with access to the SCM database.
What security weaknesses were present in the SGH Citrix servers regarding access?,"The SGH Citrix servers were not adequately secured against unauthorized access. Privileged Access Management was not the exclusive means for accessing these servers, and logins were possible through other means without 2-factor authentication. Furthermore, IHiS Citrix administrators were aware of this alternative route and used it for convenience."
What is RDP in cybersecurity?,"In cybersecurity, RDP stands for Remote Desktop Protocol. It is a proprietary network communication protocol developed by Microsoft that allows a user to connect to and control another computer remotely over a network connection."
What was the issue with firewalls and remote access to SGH Citrix servers?,There was a lack of firewalls to prevent unauthorized remote access using RDP to the SGH Citrix servers. This vulnerability allowed for unsecured remote connections.
How were SGH Citrix servers managed in terms of monitoring?,"The SGH Citrix servers were not monitored for real-time analysis and alerts of vulnerabilities and issues. Unlike mission-critical systems, they were treated as not mission critical, and vulnerability scanning was not carried out for them."
What is vulnerability scanning?,Vulnerability scanning is an inspection of the potential points of exploit on a computer to identify gaps in security. It is a process used to detect security weaknesses.
How did internet connectivity in the SingHealth IT network affect the attack surface?,"The SingHealth network's connection to the Internet, while serving operational needs, created an avenue of entry and exit for the attacker. This increased the overall attack surface of the network."
How did the attacker gain entry to the SingHealth network?,"The attacker made use of an internet-connected workstation (Workstation A) to gain entry to the network. From there, the attacker proceeded to the SCM database to steal medical data."
When were the security risks of internet connectivity in the SingHealth network first raised?,The security risks arising from internet connectivity in the SingHealth network were raised by CSA to MOH as early as August 2015.
What measures were determined by the healthcare sector regarding internet access by June 2017?,"By June 2017, the healthcare sector determined that internet access would be removed for staff who did not require it for work. For staff who did require internet access for work, it would be provided through a secure internet access platform, which at that time was planned to be a 'remote browser'."
