input,output
Define the concept of Database Activity Monitoring (DAM).,Database Activity Monitoring (DAM) refers to solutions that monitor database activities. These solutions are available on the market and can address various security gaps by tracking and analyzing database interactions.
What was the status of DAM implementation by IHiS at the time of the attack?,"At the time of the attack, DAM was not implemented by IHiS."
Explain the significance of the compromise of SGH Citrix servers.,The compromise of the SGH Citrix servers was critical because it provided the attacker with access to the SCM database.
Describe the security vulnerabilities related to accessing SGH Citrix servers.,Privileged Access Management was not the sole method for accessing the SGH Citrix servers. Logins to the servers were possible through other means that did not require two-factor authentication.
What was the awareness and usage of alternative access routes to SGH Citrix servers by IHiS Citrix administrators?,IHiS Citrix administrators were aware of the alternative routes for accessing the servers and utilized them for convenience.
What was the issue with firewalls concerning unauthorized remote access to SGH Citrix servers?,There was a lack of firewalls to prevent unauthorized remote access to the SGH Citrix servers using RDP.
Define RDP in the context of cybersecurity.,"In cybersecurity, RDP stands for Remote Desktop Protocol. It is a proprietary network communication protocol developed by Microsoft that allows a user to connect to and control another computer remotely over a network connection."
How were SGH Citrix servers managed in terms of criticality?,"The SGH Citrix servers were treated as not mission-critical, unlike the SCM database."
What monitoring was lacking for the SGH Citrix servers?,The SGH Citrix servers were not monitored for real-time analysis and alerts regarding vulnerabilities and issues arising from them.
Explain the concept of vulnerability scanning.,Vulnerability scanning is an inspection of the potential points of exploit on a computer to identify gaps in security.
Was vulnerability scanning performed on SGH Citrix servers?,"Vulnerability scanning, which was conducted for mission-critical systems, was not carried out for the SGH Citrix servers."
How did internet connectivity in the SingHealth IT network affect the attack surface?,"Internet connectivity in the SingHealth IT network increased the attack surface. The network's connection to the internet, while serving operational needs, created an avenue for the attacker to enter and exit the network."
How did the attacker gain entry to the SingHealth network?,"The attacker utilized an internet-connected workstation (Workstation A) to gain entry to the network. From there, the attacker proceeded to the SCM database to steal medical data."
When were security risks from internet connectivity in the SingHealth network first raised?,The security risks arising from internet connectivity in the SingHealth network were raised by CSA to MOH as early as August 2015.
What determination was made by the healthcare sector regarding internet access by June 2017?,"By June 2017, the healthcare sector had determined that internet access would be removed for staff who did not require it for work. For staff who did require internet access for work, it would be provided through a secure internet access platform, which at that time was planned to be a 'remote browser'."
What was the issue with the versions of Outlook used by IHiS?,The versions of Outlook used by IHiS were not patched against a publicly available hacking tool.
How was the hacking tool installed on Workstation A?,"The attacker was able to install the publicly available hacking tool on Workstation A on December 1, 2017, by exploiting a vulnerability in the version of the Outlook application installed on that workstation."
