input,output
What were the dates of the queries to the SCM database and when was the copying and exfiltration of data stopped?,The queries to the SCM database occurred from 26 June to 4 July 2018. The copying and exfiltration of data from the SCM database was stopped on 4 July 2018.
Who discovered the unusual queries to the SCM database and what action did they take?,Staff from IHiS discovered the unusual queries to the SCM database. They took steps to prevent any similar queries from being run against the SCM database.
What was recommended by CSA after malware was detected on the S.P. server and communications were observed?,"After detection of malware on and communications from the S.P. server, CSA recommended that internet surfing separation should be implemented. This was to prevent the attacker from exercising command and control over any remaining footholds in the network."
"When was internet surfing separation implemented, and what was the subsequent observation regarding malicious activity?",Internet surfing separation was implemented on 20 July 2018. No further signs of malicious activity were detected thereafter.
What was the issue with network connections between SGH Citrix servers and the SCM database?,"Network connections between the SGH Citrix servers and the SCM database were allowed. This open connection was not necessary and was for convenience to administer the database, which increased the attack surface area."
What could a basic security review have revealed about the network connections between SGH Citrix servers and the SCM database?,A basic security review of the network architecture and connectivity between the SGH Citrix servers and the SCM database could have shown that the open network connection created a security vulnerability.
Was a security review conducted for the network connections between SGH Citrix servers and the SCM database?,"No, a security review was not carried out for the network connections between the SGH Citrix servers and the SCM database."
What is the moral of the story regarding unnecessary connections?,The moral is to get rid of unnecessary connections.
"What was the timeframe during which the attacker ran queries on the SCM database, and what type of queries were included?","From 26 June to 4 July 2018, the attacker ran queries on the SCM database, including bulk queries."
Why was the attacker able to run queries on the SCM database unchallenged?,The attacker was able to run queries on the SCM database unchallenged because of a lack of monitoring at the SCM database.
What controls were missing to detect bulk queries being made to the SCM database?,There were no existing controls to detect bulk queries being made to the SCM database.
What controls were absent to detect or block queries made using illegitimate applications?,There were no controls in place at the time of the attack to detect or block any queries to the SCM database made using illegitimate applications.
What type of solutions could address the gaps in monitoring at the SCM database?,"Database activity monitoring (""DAM"") solutions available on the market could address some or all of the three gaps highlighted regarding monitoring at the SCM database."
Was Database Activity Monitoring (DAM) implemented by IHiS at the time of the attack?,"No, DAM was not implemented by IHiS at the time of the attack."
What was the security status of the SGH Citrix servers regarding unauthorized access?,The SGH Citrix servers were not adequately secured against unauthorized access.
How critical was the compromise of the SGH Citrix servers in the cyber attack?,The compromise of the SGH Citrix servers was critical in giving the attacker access to the SCM database.
What was the issue with Privileged Access Management for accessing SGH Citrix servers?,Privileged Access Management was not the exclusive means for accessing the SGH Citrix servers. Logins to the servers by other means without 2-factor authentication were possible.
"Were IHiS Citrix administrators aware of the alternative route for server access, and what did they do?","Yes, IHiS Citrix administrators were aware of the alternative route for server access. They made use of it for convenience."
Compare the period of queries to the SCM database with the period of the cyber attack.,"The period of queries to the SCM database was from 26 June to 4 July 2018. The cyber attack also occurred during this timeframe, as the copying and exfiltration of data was stopped on 4 July 2018."
What are the differences between the actions taken by IHiS staff and the recommendations made by CSA?,IHiS staff discovered unusual queries to the SCM database and took steps to prevent similar queries. CSA recommended internet surfing separation to prevent an attacker from exercising command and control over network footholds after malware detection.
