input,output
What was the timeframe of the queries to the SCM database?,The queries to the SCM database occurred from 26 June to 4 July 2018.
When was the copying and exfiltration of data from the SCM database stopped?,The copying and exfiltration of data from the SCM database was stopped on 4 July 2018.
Who discovered the unusual queries to the SCM database?,Staff from IHiS discovered the unusual queries to the SCM database.
What steps were taken after the discovery of unusual queries to the SCM database?,"After the discovery of unusual queries, steps were taken to prevent any similar queries from being run against the SCM database."
What was detected on the S.P. server on 18 and 19 July 2018?,"Malware was detected on the S.P. server on 18 and 19 July 2018, along with communications from it."
What recommendation did CSA make after detecting malware on the S.P. server?,"After detecting malware on the S.P. server, CSA recommended that internet surfing separation should be implemented."
What was the purpose of implementing internet surfing separation?,The purpose of implementing internet surfing separation was to prevent the attacker from exercising command and control over any remaining footholds in the network.
When was internet surfing separation implemented?,Internet surfing separation was implemented on 20 July 2018.
Were there any further signs of malicious activity after internet surfing separation was implemented?,No further signs of malicious activity were detected after internet surfing separation was implemented.
What was a contributing factor to the cyber attack regarding network connections?,A contributing factor to the cyber attack was that network connections between the SGH Citrix servers and the SCM database were allowed.
Why was the open connection between SGH Citrix servers and the SCM database considered unnecessary?,The open connection was considered unnecessary and was primarily for convenience to administer the database. It was suggested that the attack surface area should be reduced.
What could a basic security review have revealed about the network connection between SGH Citrix servers and the SCM database?,A basic security review of the network architecture and connectivity between the SGH Citrix servers and the SCM database could have shown that the open network connection created a security vulnerability.
Was a security review of the network connection between SGH Citrix servers and the SCM database carried out?,"No, such a review was not carried out."
What is the moral derived from the issue of unnecessary network connections?,The moral is to get rid of unnecessary connections.
What was lacking at the SCM database regarding queries and access?,There was a lack of monitoring at the SCM database for unusual queries and access.
What type of queries did the attacker run on the SCM database between 26 June and 4 July 2018?,"Between 26 June and 4 July 2018, the attacker ran queries on the SCM database, including bulk queries."
Why was the attacker able to run queries on the SCM database unchallenged?,The attacker was able to run queries on the SCM database unchallenged because of a lack of monitoring at the SCM database.
What controls were missing to detect bulk queries made to the SCM database?,There were no existing controls to detect bulk queries being made to the SCM database.
What controls were missing to detect or block illegitimate queries to the SCM database?,There were no controls in place at the time of the attack to detect or block any queries to the SCM database made using illegitimate applications.
What type of solutions could address the gaps in monitoring at the SCM database?,"Database activity monitoring (""DAM"") solutions available on the market could address some or all of the highlighted gaps."
Was DAM implemented by IHiS at the time of the attack?,"No, DAM was not implemented by IHiS at the time of the attack."
What was the security status of SGH Citrix servers against unauthorized access?,SGH Citrix servers were not adequately secured against unauthorized access.
What was the significance of the compromise of SGH Citrix servers?,The compromise of the SGH Citrix servers was critical in giving the attacker access to the SCM database.
Was Privileged Access Management the only way to access SGH Citrix servers?,"No, Privileged Access Management was not the exclusive means for accessing the SGH Citrix servers."
What alternative method of logging into SGH Citrix servers was possible?,Logins to the servers by other means without 2-factor authentication were possible.
Were IHiS Citrix administrators aware of the alternative route for server access?,"Yes, IHiS Citrix administrators were aware of this alternative route."
