input,output
"Define the concept of a ""subject"" in the context of access control.",A **subject** is an entity that is typically held accountable for the actions they have initiated within a system. Subjects are active entities that perform operations on objects.
What are the three types of subjects identified in access control?,"There are three types of subjects identified in access control: **Owner**, **Group**, and **Other**."
"Define an ""Owner"" subject.","An **Owner** is a type of subject that may be the creator of a resource. For system resources, ownership may also belong to a system administrator."
"Explain the concept of a ""Group"" subject and its purpose.","A **Group** is a type of subject where privileges can be assigned to a collection of users, in addition to individual users. The concept of groups makes it easier to manage and update permissions because a user joining the group will automatically receive the corresponding privileges, and a user quitting the group will lose the corresponding permissions. A user may belong to multiple groups."
"Describe the ""Other"" subject type.",**Other** refers to users who are able to access the system but are not included in the categories of owner and group for a specific resource. These users are typically granted the least amount of access.
How does a user's membership in a group affect their privileges?,"A user's membership in a group directly affects their privileges. When a user joins a group, they will automatically have the corresponding privileges assigned to that group. Conversely, if a user quits the group, they will lose the corresponding permissions."
Can a user belong to multiple groups?,"Yes, a user may belong to multiple groups. This allows for flexible assignment and management of privileges based on various group affiliations."
"Define what an ""object"" is in the context of access control.",An **object** is defined as a resource to which access is controlled. It is an entity used to contain and/or receive information.
Provide examples of objects in a computer system.,"Examples of objects in a computer system include records, blocks, pages, segments, files, portions of files, directories, directory trees, mailboxes, messages, and programs."
"List the various components of computer systems that can function as objects, as illustrated in the provided diagram.","The various components of computer systems that can function as objects include Apps, Network sockets, Memory, Databases, Hard disks, and Printers."
"Define ""Operation"" in the context of access control.",An **Operation** describes the way in which a subject may access an object. These operations define the specific actions a subject is permitted to perform on a resource.
"Describe the ""Read"" operation and what it encompasses.","The **Read** operation allows a user to view information in a system resource. This can include viewing an entire file, selected records in a file, selected fields within a record, or some combination. Read access also includes the ability to copy or print the information."
"Define the ""Write"" operation.","The **Write** operation allows a user to modify data in a system resource. This applies to various resources such as files, records, or programs."
"Explain the ""Execute"" operation.",The **Execute** operation permits a user to run or execute specified programs.
"What does the ""Delete"" operation allow a user to do?","The **Delete** operation allows a user to remove or delete certain system resources, such as files or records."
"Describe the ""Create"" operation.","The **Create** operation enables a user to generate new files, records, or fields within the system."
"Define the ""Search"" operation.",The **Search** operation allows a user to list the files within a directory or otherwise search the directory for specific resources.
