input,output
List the alternative forms of passwords mentioned in the document.,"The document mentions four alternative forms of passwords: Passphrase, Visual drawing patterns, Picture passwords, and One-time passwords."
Define what a 'Passphrase' is in the context of alternative password forms.,"A Passphrase is an alternative form of password where a user enters sentences or long phrases that are easy to remember. The system then applies a hash function to compute the actual passwords, which are of a fixed size."
Explain the concept of 'Visual drawing patterns' as an alternative password method.,Visual drawing patterns are an alternative password method primarily used on touch interfaces. An example of a system that utilizes this method is Android.
Describe 'Picture passwords' and where they are typically used.,Picture passwords are an alternative form of password where users select objects in pictures and patterns to authenticate. This method is notably used in Windows 8.
What is a 'One-time password'?,One-time passwords are listed as an alternative form of password.
How does a system process a passphrase to create an actual password?,"When a user enters a passphrase, which consists of sentences or long phrases, the system applies a hash function to compute the actual passwords. These actual passwords are of a fixed size."
Which operating system is mentioned as using 'Visual drawing patterns'?,Android is mentioned as an operating system that uses 'Visual drawing patterns' on touch interfaces.
Which operating system is mentioned as using 'Picture passwords'?,Windows 8 is mentioned as an operating system that uses 'Picture passwords'.
What is the primary characteristic of a passphrase that makes it easy for users to remember?,The primary characteristic of a passphrase that makes it easy for users to remember is that it consists of sentences or long phrases.
What is the purpose of a hash function in the context of passphrases?,"In the context of passphrases, the purpose of a hash function is to compute the actual passwords from the user-entered sentences or long phrases. These actual passwords are of a fixed size."
What is the role of the operating system regarding user names and passwords?,The operating system maintains a file that contains user names and passwords.
What potential risks does an attacker pose to the password file?,An attacker could try to compromise the confidentiality or integrity of the password file.
List the options for protecting the password file.,"The options for protecting the password file include cryptographic protection, access control enforced by the operating system, and a combination of cryptographic protection and access control, possibly with further measures to slow down dictionary attacks."
Define 'cryptographic protection' in the context of password file security.,"Cryptographic protection is one of the options for securing the password file, involving the use of encryption or other cryptographic techniques to safeguard the data within the file."
Explain 'access control enforced by the operating system' as a protection measure for password files.,"Access control enforced by the operating system is a protection measure for password files where the operating system regulates who can access the file and what operations they can perform on it, such as reading or writing."
What is a 'dictionary attack' and how can it be mitigated in password file protection?,"A dictionary attack is a method an attacker might use to compromise passwords. It can be mitigated in password file protection by implementing a combination of cryptographic protection and access control, along with further measures specifically designed to slow down such attacks."
Why is it important to protect the password file?,"It is important to protect the password file because it contains sensitive user names and passwords, and an attacker could compromise its confidentiality or integrity."
"Can a combination of protection methods be used for password files? If so, what does it involve?","Yes, a combination of protection methods can be used for password files. This involves combining cryptographic protection and access control, potentially with additional measures to slow down dictionary attacks."
What two aspects of the password file could an attacker compromise?,An attacker could try to compromise the confidentiality or integrity of the password file.
What is the fundamental purpose of the password file maintained by the operating system?,The fundamental purpose of the password file maintained by the operating system is to store user names and passwords.
Who should have write access to the password file according to access control settings?,"According to access control settings, only privileged users must have write access to the password file."
What is the risk if non-privileged users have write access to the password file?,"If non-privileged users have write access to the password file, an attacker could gain access to the data of other users simply by changing their password, even if the file is protected by cryptographic means."
Under what condition could passwords theoretically be stored unencrypted?,Passwords could theoretically be stored unencrypted if read access to the password file is restricted solely to privileged users.
"If a password file contains data required by unprivileged users, what protection is necessary for passwords, and what is a potential vulnerability?","If a password file contains data required by unprivileged users, passwords must be ""encrypted"". However, even with encryption, such a file can still be used in dictionary attacks."
How do modern Unix/Linux systems address the accessibility of the actual password file for non-privileged users?,"Modern Unix/Linux systems address the accessibility of the actual password file for non-privileged users by hiding it in /etc/shadow, which is not accessible to non-privileged users."
Why is restricting write access to the password file to privileged users crucial?,"Restricting write access to the password file to privileged users is crucial because otherwise, an attacker could gain access to other users' data by changing their passwords, even if cryptographic protection is in place."
What is the implication of a password file being 'encrypted' if it's still accessible to unprivileged users?,"The implication of a password file being ""encrypted"" if it's still accessible to unprivileged users is that despite the encryption, the file can still be vulnerable and used in dictionary attacks."
Where is the actual password file hidden in modern Unix/Linux systems?,"In modern Unix/Linux systems, the actual password file is hidden in /etc/shadow."
What is the primary security benefit of restricting read access to the password file to privileged users?,"The primary security benefit of restricting read access to the password file to privileged users is that, in theory, passwords could then be stored unencrypted without immediate compromise."
"Explain the vulnerability that arises if a password file, even if encrypted, is accessible to unprivileged users.","If a password file, even if encrypted, contains data required by unprivileged users, it remains vulnerable because such a file can still be used in dictionary attacks, despite the encryption."
Describe the two steps involved in user acceptance based on features.,"The two steps involved in user acceptance based on features are: first, measuring the similarity between reference features and current features; and second, accepting the user if the match is above a predefined threshold."
Define 'False Positive' in the context of user authentication failure rates.,"In the context of user authentication failure rates, a False Positive occurs when the system accepts a wrong user. This constitutes a security problem."
