input,output
What is the primary goal of confidentiality in computer security?,"The primary goal of confidentiality is to keep the contents of a transient communication or data on temporary or persistent storage secret. \n\n*   **Confidentiality:** A security principle aimed at preventing unauthorized disclosure of information. \n*   **Transient communication:** Data being transmitted or actively in transit. \n*   **Temporary storage:** Data held in memory or caches for short durations. \n*   **Persistent storage:** Data stored on non-volatile media like hard drives or SSDs, remaining even after power loss. \n*   **Secret:** Information that is protected from unauthorized access or knowledge."
Explain the objective of message or data integrity.,"The objective of message or data integrity is to ensure that when parties, such as Alice and Bob, exchange messages, a third party is unable to modify the contents of their messages. \n\n*   **Message/Data Integrity:** A security principle that ensures information has not been altered or destroyed in an unauthorized manner. \n*   **Third party:** Any entity other than the two communicating parties (e.g., Alice and Bob) who might intercept or tamper with data. \n*   **Modify the contents:** To make unauthorized changes to the information or data being transmitted or stored."
What is the main purpose of accountability in a security context?,"The main purpose of accountability is to ensure that you are able to determine who the attacker or principal is in the case that something goes wrong or an erroneous transaction is identified. \n\n*   **Accountability:** A security principle that ensures that the actions of an entity can be traced uniquely to that entity. \n*   **Attacker:** An individual or entity attempting to compromise a system or data. \n*   **Principal:** An entity (user, process, host) that can be granted or denied access to a resource. \n*   **Erroneous transaction:** A transaction that is incorrect, unauthorized, or deviates from expected behavior."
Define an 'available system' and its key characteristic.,"An available system is defined as one that can respond to its users' requests in a reasonable timeframe. \n\n*   **Available system:** A system that is accessible and usable by authorized users when needed. \n*   **Reasonable timeframe:** The expected and acceptable duration within which a system should process and respond to user requests, varying based on the system's function and user expectations."
Describe the goal of non-repudiation.,"The goal of non-repudiation is to ensure the undeniability of a transaction by any of the parties involved. \n\n*   **Non-repudiation:** A security principle that provides irrefutable proof of an action, preventing an entity from falsely denying that they performed a particular action. \n*   **Undeniability:** The state of being impossible to deny or dispute, especially concerning the origin or execution of a transaction. \n*   **Transaction:** A sequence of operations performed as a single logical unit of work."
What fundamental question does authentication seek to answer when two parties like Alice and Bob communicate?,"When two parties like Alice and Bob communicate, authentication seeks to answer the fundamental question: how can one party (e.g., Bob) be sure that he is communicating with the intended party (Alice) and not someone trying to impersonate her? \n\n*   **Authentication:** The process of verifying the identity of a user, process, or device. \n*   **Impersonate:** To pretend to be another person or entity, typically to gain unauthorized access or information."
List the three types of methods Bob can use to authenticate and verify Alice's identity.,"Bob can authenticate and verify Alice's identity based on one or more of three types of methods: \n1.  Something you know \n2.  Something you have \n3.  Something you are \n\n*   **Authentication:** The process of verifying the identity of a user, process, or device. \n*   **Something you know:** Authentication factors based on secret information known only to the legitimate user, such as a password or PIN. \n*   **Something you have:** Authentication factors based on a physical item possessed by the legitimate user, such as a smart card, token, or mobile device. \n*   **Something you are:** Authentication factors based on inherent biological characteristics of the legitimate user, such as fingerprints, facial recognition, or iris scans."
To what types of data and communication does confidentiality apply?,"Confidentiality applies to the contents of a transient communication or data on temporary or persistent storage. \n\n*   **Confidentiality:** A security principle aimed at preventing unauthorized disclosure of information. \n*   **Transient communication:** Data being transmitted or actively in transit. \n*   **Temporary storage:** Data held in memory or caches for short durations. \n*   **Persistent storage:** Data stored on non-volatile media like hard drives or SSDs, remaining even after power loss."
Which security principle is concerned with preventing unauthorized modification of message contents?,"The security principle concerned with preventing unauthorized modification of message contents is Message/Data Integrity. It ensures that when parties exchange messages, a third party cannot alter their contents. \n\n*   **Message/Data Integrity:** A security principle that ensures information has not been altered or destroyed in an unauthorized manner. \n*   **Third party:** Any entity other than the two communicating parties who might intercept or tamper with data. \n*   **Modification:** Any unauthorized change, alteration, or corruption of data."
"If a security incident occurs, which security goal helps in identifying the perpetrator?","If a security incident occurs, accountability is the security goal that helps in identifying the perpetrator. Its purpose is to ensure that you are able to determine who the attacker or principal is in the case that something goes wrong or an erroneous transaction is identified. \n\n*   **Accountability:** A security principle that ensures that the actions of an entity can be traced uniquely to that entity. \n*   **Attacker:** An individual or entity attempting to compromise a system or data. \n*   **Principal:** An entity (user, process, host) that can be granted or denied access to a resource."
What characteristic defines a system as 'available'?,"A system is defined as 'available' if it can respond to its users' requests in a reasonable timeframe. \n\n*   **Available system:** A system that is accessible and usable by authorized users when needed. \n*   **Reasonable timeframe:** The expected and acceptable duration within which a system should process and respond to user requests, varying based on the system's function and user expectations."
Which security principle prevents parties from denying their involvement in a transaction?,"Non-repudiation is the security principle that prevents parties from denying their involvement in a transaction. Its goal is to ensure the undeniability of a transaction by any of the parties involved. \n\n*   **Non-repudiation:** A security principle that provides irrefutable proof of an action, preventing an entity from falsely denying that they performed a particular action. \n*   **Undeniability:** The state of being impossible to deny or dispute, especially concerning the origin or execution of a transaction. \n*   **Transaction:** A sequence of operations performed as a single logical unit of work."
How does authentication address the risk of impersonation during communication?,"Authentication addresses the risk of impersonation during communication by providing a mechanism for one party (e.g., Bob) to be sure that he is communicating with the legitimate other party (Alice) and not someone attempting to impersonate her. \n\n*   **Authentication:** The process of verifying the identity of a user, process, or device. \n*   **Impersonation:** The act of pretending to be another person or entity, typically to gain unauthorized access or information."
Categorize the three primary types of authentication factors.,"The three primary types of authentication factors are: \n1.  **Something you know:** This refers to secret information that only the legitimate user should know, such as a password or a PIN. \n2.  **Something you have:** This refers to a physical item that the legitimate user possesses, such as a security token, a smart card, or a mobile phone. \n3.  **Something you are:** This refers to inherent biological characteristics of the legitimate user, such as a fingerprint, facial features, or an iris pattern (biometrics). \n\n*   **Authentication:** The process of verifying the identity of a user, process, or device."
Distinguish between the goals of confidentiality and message/data integrity.,"Confidentiality aims to keep the contents of communication or data secret, preventing unauthorized disclosure. In contrast, message/data integrity aims to prevent a third party from modifying the contents of messages, ensuring that the data remains unaltered. \n\n*   **Confidentiality:** A security principle aimed at preventing unauthorized disclosure of information. \n*   **Message/Data Integrity:** A security principle that ensures information has not been altered or destroyed in an unauthorized manner. \n*   **Secret:** Information that is protected from unauthorized access or knowledge. \n*   **Modify the contents:** To make unauthorized changes to the information or data."
How does accountability contribute to handling erroneous transactions?,"Accountability contributes to handling erroneous transactions by ensuring that it is possible to determine who the attacker or principal is when such a transaction is identified. This allows for tracing the source of the error or malicious activity. \n\n*   **Accountability:** A security principle that ensures that the actions of an entity can be traced uniquely to that entity. \n*   **Erroneous transaction:** A transaction that is incorrect, unauthorized, or deviates from expected behavior. \n*   **Attacker:** An individual or entity attempting to compromise a system or data. \n*   **Principal:** An entity (user, process, host) that can be granted or denied access to a resource."
