input,output
What is the primary goal of confidentiality in computer security?,"The primary goal of confidentiality is to keep the contents of a transient communication or data on temporary or persistent storage secret. This means ensuring that unauthorized individuals cannot access or view sensitive information, whether it's actively being transmitted or stored."
Define message or data integrity.,"Message or data integrity refers to the principle that when parties, such as Alice and Bob, exchange messages, they do not want a third party to be able to modify the contents of their messages. Its goal is to ensure that data remains unaltered and accurate during transmission and storage, preventing unauthorized changes."
What is the purpose of accountability in a security context?,"The purpose of accountability is to ensure that in the event something goes wrong or an erroneous transaction is identified, it is possible to determine who the attacker or principal is. This allows for tracing actions back to their source and holding responsible parties answerable."
Describe what an available system means.,"An available system is one that can respond to its users' requests in a reasonable timeframe. This implies that the system's resources and services are accessible and operational when needed, without undue delay or interruption."
Explain the concept of non-repudiation.,"Non-repudiation is a security goal aimed at ensuring the Undeniability of a transaction by any of the parties involved. This means that a party cannot falsely deny having sent a message or having performed a transaction, providing proof of origin and integrity of the data."
What is the main objective of authentication?,"The main objective of authentication is to verify identity. For instance, if Bob wants to communicate with Alice, authentication ensures he can be sure that he is communicating with Alice and not someone trying to impersonate her. It establishes trust in the identity of a user or entity."
What types of storage are relevant to confidentiality?,"Confidentiality aims to keep the contents of transient communication or data secret, whether that data is on temporary or persistent storage. \""Transient communication\"" refers to data in transit, while \""temporary storage\"" and \""persistent storage\"" refer to data at rest for short or long durations, respectively."
Who are the parties typically involved in a message exchange where data integrity is a concern?,"In a message exchange where data integrity is a concern, the parties typically involved are the sender and receiver, for example, Alice and Bob. The concern is to prevent a third party from being able to modify the contents of their messages."
What specific information does accountability help determine?,Accountability helps to determine who the attacker or principal is in the case that something goes wrong or an erroneous transaction is identified. This allows for tracing actions and assigning responsibility.
What are the three types of methods Bob may use to authenticate Alice's identity?,"Bob may be able to authenticate and verify Alice's identity based on one or more of three types of methods: something you know, something you have, and something you are. These categories represent different factors used to establish and confirm identity."
Compare confidentiality with message integrity.,"Confidentiality focuses on keeping the contents of transient communication or data on temporary or persistent storage secret, preventing unauthorized disclosure. Message integrity, on the other hand, aims to prevent a third party from modifying the contents of messages exchanged between parties like Alice and Bob, ensuring data remains unaltered and accurate."
