input,output
What are scripting languages?,"Scripting languages are programming languages used to construct commands, also known as scripts, from predefined code fragments and user input at runtime. These scripts are then passed to another software component for execution. They are considered domain-specific languages for particular environments and are referred to as very high-level programming languages."
How do scripting languages work?,"Scripting languages work by constructing commands, or scripts, dynamically at runtime using predefined code fragments and user input. Once constructed, the script is then passed to another software component, which is responsible for its execution."
Can you provide examples of scripting languages?,"Examples of scripting languages include Bash, PowerShell, Perl, PHP, Python, Tcl, Safe-Tcl, and JavaScript."
What is a scripting vulnerability?,"A scripting vulnerability occurs when an attacker can hide additional malicious commands within the user input. The system then executes these malicious commands without any awareness, leading to unauthorized actions or data breaches."
How do attackers exploit scripting vulnerabilities?,"Attackers exploit scripting vulnerabilities by embedding additional, often malicious, commands within the user input. When this input is processed by a scripting language, the system executes these hidden commands without recognizing their malicious intent, leading to a compromise."
What is Command Injection?,"Command Injection is a type of scripting vulnerability where an attacker can inject and execute arbitrary commands on the host operating system. This is typically achieved by manipulating user input that is then incorporated into a command executed by a system utility, such as a shell."
Explain the function of the `system` command in the context of command injection.,"The `system` command takes a string as input, spawns a shell, and then executes that input string as a command within the spawned shell. In the context of command injection, if user input is directly concatenated into the string passed to `system`, an attacker can inject malicious commands that the shell will then execute."
Describe a normal case scenario for the `display_file` function.,"In a normal case for the `display_file` function, a client sets the `filename` variable, for example, to `hello.txt`. The function then constructs a command like `cat hello.txt` using `snprintf` and executes it via `system(cmd)`, resulting in the content of `hello.txt` being displayed."
How can an attacker compromise the `display_file` function using command injection?,"An attacker can compromise the `display_file` function by setting the `filename` input to a string like `hello.txt; rm -rf /`. When this input is processed, the command constructed becomes `cat hello.txt; rm -rf /`. The `system` command then executes both `cat hello.txt` and the malicious `rm -rf /` command, leading to the deletion of files the script has permission to remove."
What is the impact of a successful command injection attack in the `display_file` example?,"The impact of a successful command injection attack in the `display_file` example is that after displaying the intended file, `hello.txt`, all files that the script has permission to delete on the system are deleted due to the injected `rm -rf /` command."
What are the general defenses against Command Injection?,"General defenses against Command Injection include avoiding shell commands, using more secure APIs, implementing input inspection, and dropping privileges for processes."
How does avoiding shell commands help prevent Command Injection?,"Avoiding shell commands helps prevent Command Injection by removing the primary vector through which injected commands are executed. If an application does not directly invoke a shell to execute user-supplied strings, the opportunity for an attacker to inject and execute arbitrary system commands is significantly reduced."
