input,output
Define the concept of privilege escalation and lateral movement in the context of cybersecurity.,"Privilege escalation refers to the act of exploiting a vulnerability in a system to gain elevated access rights. Lateral movement is the technique attackers use to move through a network after gaining initial access, typically to reach high-value targets. The period from December 2017 to June 2018 saw evidence of both these activities."
Describe the evidence found regarding the attacker's lateral movements.,"Evidence of the attacker's lateral movements was observed in the proliferation of malware across numerous endpoints and servers. Malware samples analyzed by CSA were either designed to be stealthy or were unique variants not previously seen in the wild, and importantly, were not detected by standard anti-malware solutions."
What types of malware were identified as part of the attacker's lateral movement strategy?,"The malware identified included RAT 1, which is a Remote Access Trojan. Another such malware was referred to in the report as ""RAT 2"". Additionally, malware associated with an earlier-mentioned log file was also part of this strategy."
Explain how PowerShell commands were used by the attacker.,"PowerShell commands were utilized by the attacker to distribute malware to infect other machines. Furthermore, these commands facilitated the copying of malicious files between machines over mapped network drives, contributing to the attacker's lateral movement within the network."
What was CSA's assessment regarding the attacker's compromise of the Windows authentication system?,"CSA assessed that the attacker likely compromised the Windows authentication system. This compromise allowed the attacker to obtain administrator and user credentials, which would grant them significant control over the network."
What level of control did the attacker gain after compromising the Windows authentication system?,"After compromising the Windows authentication system and obtaining credentials, the attacker gained full control over all Windows-based servers and hosted applications. They also gained control over all employee workstations and the underlying data within the domain."
Describe the incident of establishing control over Workstation B.,"On April 17, 2018, the attacker gained access to Workstation B (SGH). Following this access, they planted RAT 2, thereby gaining control of the workstation. This workstation subsequently had access to the SCM application."
How was Workstation B utilized by the attacker after gaining control?,"Once control of Workstation B was established, it was used by the attacker to log in remotely to the SGH Citrix Servers 1 and 2. This allowed the attacker to expand their reach within the network infrastructure."
When did the attacker begin querying the SCM database and from which server?,"The attacker began querying the SCM database from Citrix Server 2 starting on June 26, 2018. The queries were executed using the A.A. account."
What were the three types of SQL queries executed by the attacker on the SCM database?,"The attacker ran three types of SQL queries: (i) reconnaissance queries on the schema of the SCM database, (ii) direct queries relating to particular individuals, and (iii) bulk queries on patients in general."
What specific information was retrieved by the attacker from the SCM database through SQL queries?,"The attacker was able to retrieve the Prime Minister's personal and outpatient medication data. Additionally, they retrieved demographic records of 1,495,364 patients, which included names, NRIC numbers, addresses, gender, race, and dates of birth. They also retrieved outpatient dispensed medication records for approximately 159,000 of these patients."
Define 'demographic records' in the context of the retrieved patient data.,"Demographic records, in this context, refer to information pertaining to the characteristics of a population. For the 1,495,364 patients, this included their names, NRIC numbers, addresses, gender, race, and dates of birth."
Define 'medication data' as it pertains to the retrieved information.,"Medication data, in this context, refers to information about the medicines prescribed or dispensed to individuals. This included the Prime Minister's personal medication data and the outpatient dispensed medication records for a significant number of patients."
Describe the data exfiltration route as depicted in Figure 11.,"The data exfiltration route involved C2 servers facilitating exfiltration from Workstation A. Workstation A was connected to Citrix Server 2, which in turn was connected to the SCM DB Server. The purple arrows indicate the flow of data, with exfiltration originating from the C2 servers and passing through Workstation A."
What is the role of C2 servers in the data exfiltration route?,"C2 servers, which stand for Command and Control servers, are depicted as the origin point for exfiltration in the data exfiltration route. They are shown connected to Workstation A, suggesting they were used to direct or facilitate the removal of data from the compromised network."
What is the function of Citrix Server 2 in the data exfiltration route?,"Citrix Server 2 acts as an intermediary in the data exfiltration route. It is connected to Workstation A, from which data is exfiltrated, and also to the SCM DB Server, indicating it was involved in the transfer or access of data from the database."
What is the SCM DB Server's role in the data exfiltration route?,"The SCM DB Server is the source of the data that was exfiltrated. It is connected to Citrix Server 2, implying that the attacker accessed the database through Citrix Server 2 to retrieve sensitive information."
"When was the copying and exfiltration of data from the SCM database stopped, and why?","The copying and exfiltration of data from the SCM database was stopped on July 4, 2018. This action was taken after staff from IHiS discovered unusual queries being run against the database and implemented measures to prevent similar queries in the future."
What steps were taken to prevent further similar queries against the SCM database?,"Following the discovery of unusual queries, steps were taken to prevent any similar queries from being run against the SCM database. The document does not specify the exact technical measures, but it implies that preventative actions were implemented by IHiS staff."
What recommendation was made by CSA after detecting malware and communications from the S.P. server?,"After detecting malware and communications from the S.P. server, CSA recommended that internet surfing separation should be implemented. This measure was intended to prevent the attacker from exercising command and control over any remaining footholds within the network."
Define 'internet surfing separation' in the context of cybersecurity.,"Internet surfing separation is a security measure implemented to restrict or isolate internet access for certain systems or users. In this context, it was recommended to prevent attackers from using internet connectivity to maintain command and control over compromised systems within the network."
When was internet surfing separation implemented?,"Internet surfing separation was implemented on July 20, 2018. This action was taken following the recommendation by CSA after the detection of malware and suspicious communications."
What was the outcome after the implementation of internet surfing separation?,"After the implementation of internet surfing separation on July 20, 2018, no further signs of malicious activity were detected. This indicates that the measure was effective in preventing the attacker from re-establishing control or continuing their operations."
What is a Remote Access Trojan (RAT)?,"A Remote Access Trojan (RAT) is a type of malware that provides an attacker with the ability to remotely control a victim's computer. It operates by appearing as a legitimate program, but secretly allows unauthorized access and control to the attacker."
What does CSA stand for?,CSA stands for the Cyber Security Agency. It is an organization involved in analyzing malware samples and making security recommendations.
"What is the significance of ""stealthy by design"" for malware samples?","Malware samples that are ""stealthy by design"" are created with the intention of evading detection by security software and human analysis. This means they are programmed to operate discreetly, making it difficult for them to be identified and neutralized."
"What does ""not seen in-the-wild"" imply about malware variants?","When malware variants are described as ""not seen in-the-wild,"" it means they are novel or unique. They have not been previously observed or reported in the general threat landscape, suggesting they might be custom-made or newly developed by attackers."
"What is the purpose of a ""log file"" in cybersecurity investigations?","A log file in cybersecurity is a record of events that occur on a computer system or network. These files can contain valuable information for investigations, such as user activity, system errors, and security-related incidents, helping to reconstruct events and identify malicious actions."
"Explain the concept of ""mapped network drives.""","Mapped network drives are network resources, such as shared folders on other computers or servers, that are assigned a drive letter on a local computer. This makes them appear as if they are local drives, allowing users to access files and folders on the network easily."
"What are ""administrator and user credentials""?",Administrator and user credentials are the unique identifiers (username) and secret codes (passwords) used to authenticate and gain access to a computer system or network. Administrator credentials typically grant higher levels of access and control than standard user credentials.
"What is meant by ""full control"" over servers, applications, and workstations?","Having ""full control"" implies the ability to perform any action on the specified systems. This includes installing or removing software, modifying configurations, accessing and deleting data, and generally managing the system without any restrictions."
"What is a ""domain"" in the context of a computer network?","In a computer network, a domain is a logical grouping of computers and devices that share a common security policy and administration. It is typically managed by a central directory service, such as Active Directory in Windows environments."
"What is the SCM application, and why was it significant in this incident?","The SCM application is an application that Workstation B had access to. Its significance lies in the fact that after the attacker gained control of Workstation B, they also gained access to this SCM application, which was likely a target or a means to further their objectives."
What are SGH Citrix Servers?,"SGH Citrix Servers are servers managed by SingHealth (SGH) that utilize Citrix technology. Citrix is a company that provides virtualization, networking, and cloud computing technologies. These servers were likely used to provide remote access to applications and desktops for employees."
"What is a ""database schema""?","A database schema defines the structure of a database. It includes information about tables, columns, data types, relationships between tables, and other constraints. Reconnaissance on the schema helps an attacker understand how the data is organized."
"What is the purpose of ""reconnaissance"" in the context of cybersecurity attacks?","Reconnaissance is the initial phase of a cyberattack where the attacker gathers information about the target system or network. This information is used to identify vulnerabilities and plan subsequent attack steps. In this case, it involved understanding the SCM database schema."
"What are ""direct queries relating to particular individuals""?","These are SQL queries specifically designed to retrieve information about individual patients within the SCM database. Instead of broad searches, these queries targeted specific records based on certain criteria, likely to extract personal details of individuals."
"What are ""bulk queries on patients in general""?",Bulk queries on patients in general are broad SQL queries that retrieve large amounts of data about many patients simultaneously. This is distinct from targeting specific individuals and suggests an intent to gather extensive information about the patient population.
What is an NRIC number?,"An NRIC number is the National Registration Identity Card number, which is a unique identification number issued to citizens and permanent residents in Singapore. It is a form of personal identification."
"What is the significance of retrieving ""outpatient dispensed medication records""?","Retrieving outpatient dispensed medication records provides insight into the medications individuals have received. This information can be sensitive and potentially used for various malicious purposes, such as identity theft, blackmail, or targeted phishing attacks."
"What is the ""data exfiltration route""?",The data exfiltration route refers to the path and methods used by an attacker to steal data from a compromised system or network and transfer it to an external location under their control. The diagram illustrates the specific path taken in this incident.
