input,output
"What is the significance of ""RAT 1"" and ""RAT 2"" in the context of privilege escalation and lateral movement?","In the context of privilege escalation and lateral movement, ""RAT 1"" and ""RAT 2"" refer to malware, specifically Remote Access Trojans (RATs). RAT 1 is identified as a Remote Access Trojan. ""RAT 2"" is also a Remote Access Trojan, and it was planted by the attacker on Workstation B. These malware samples were either stealthy by design or unique variants not detected by standard anti-malware solutions, indicating their role in facilitating unauthorized access and movement within the network."
How did the attacker demonstrate lateral movement within the network?,"The attacker demonstrated lateral movement through the proliferation of malware across a number of endpoints and servers. Evidence of this movement was found in the use of PowerShell commands to distribute malware to infect other machines. Additionally, malicious files were copied between machines over mapped network drives, further indicating the attacker's ability to move laterally within the network."
What types of malware were found and analyzed by CSA?,"The malware samples found and analyzed by CSA were characterized as either tools that were stealthy by design or unique variants. These malware types were not seen in the wild and were not detected by standard anti-malware solutions. Examples of such malware included RAT 1 and RAT 2, both identified as Remote Access Trojans."
What was the attacker's objective in compromising the Windows authentication system?,"The attacker's objective in compromising the Windows authentication system was to obtain administrator and user credentials. By achieving this, the attacker would have gained full control over all Windows-based servers and hosted applications, as well as all employee workstations and the underlying data within the domain."
"Describe the attacker's actions on Workstation B on April 17, 2018.","On April 17, 2018, the attacker gained access to Workstation B (SGH) and planted RAT 2. This action resulted in the attacker gaining control of the workstation, which in turn provided access to the SCM application. Subsequently, Workstation B was utilized by the attacker to log in remotely to the SGH Citrix Servers 1 and 2."
What is the SCM database and what kind of queries were made against it?,"The SCM database is a system that stores patient information. From June 26 to July 4, 2018, the attacker began querying this database from Citrix Server 2 using the A.A. account. The attacker ran three types of SQL queries: reconnaissance queries on the schema of the SCM database, direct queries relating to particular individuals, and bulk queries on patients in general."
What specific types of data were retrieved from the SCM database?,"From the SCM database, the attacker was able to retrieve the Prime Minister's personal and outpatient medication data. Additionally, demographic records of 1,495,364 patients were accessed, which included their names, NRIC numbers, addresses, gender, race, and dates of birth. Outpatient dispensed medication records for approximately 159,000 of these patients were also retrieved."
Explain the data exfiltration route as depicted in Figure 11.,"Figure 11 illustrates the data exfiltration route. The process involved C2 servers, Workstation A, Citrix Server 2, and the SCM DB Server. Data was exfiltrated from the SCM DB Server, likely through Citrix Server 2 and Workstation A, ultimately reaching the C2 servers. The arrows indicate the flow of data, with an arrow labeled 'Exfiltration' pointing from Workstation A towards the C2 servers."
When and how was the copying and exfiltration of data from the SCM database stopped?,"The copying and exfiltration of data from the SCM database was stopped on July 4, 2018. This action was taken after staff from IHiS discovered unusual queries being run against the SCM database. They then implemented steps to prevent any similar queries from being executed against the database."
"What recommendation was made by CSA regarding the S.P. server, and when was it implemented?","Following the detection of malware and communications from the S.P. server, CSA recommended that internet surfing separation should be implemented. This measure was intended to prevent the attacker from exercising command and control over any remaining footholds within the network. Internet surfing separation was implemented on July 20, 2018."
What is the definition of privilege escalation?,"Privilege escalation is a type of security exploit or technique that allows an attacker to gain higher-level permissions on a computer system or network. This typically involves exploiting vulnerabilities or misconfigurations to move from a lower privilege level to a higher one, such as from a standard user to an administrator."
What is the definition of lateral movement in cybersecurity?,"Lateral movement in cybersecurity refers to the techniques and methods attackers use to move through a network after gaining initial access. It involves navigating from one compromised system to others within the same network to discover valuable data or achieve their ultimate objectives, often without being detected."
What is a Remote Access Trojan (RAT)?,"A Remote Access Trojan (RAT) is a type of malware that provides an attacker with the ability to remotely control a victim's computer. RATs can perform various malicious actions, such as stealing data, spying on the user, installing other malware, and executing commands, all without the user's knowledge or consent."
What are PowerShell commands in the context of network attacks?,"In the context of network attacks, PowerShell commands are used by attackers to execute malicious scripts and commands on compromised systems. PowerShell is a powerful command-line shell and scripting language built into Windows, which attackers can leverage for tasks like distributing malware, gathering information, and performing lateral movement within a network."
What are mapped network drives?,"Mapped network drives are network resources, such as shared folders on other computers or servers, that are assigned a drive letter on a user's local computer. This allows users to access files and folders on the network as if they were on a local drive, making it convenient for file sharing and collaboration. Attackers can exploit this feature to copy malicious files between machines."
What is a Windows authentication system?,"A Windows authentication system is a security mechanism used in Microsoft Windows operating systems to verify the identity of users and devices attempting to access network resources. It typically involves user credentials like usernames and passwords, and it plays a crucial role in controlling access to systems, applications, and data."
What are administrator and user credentials?,"Administrator credentials are the username and password combination that grants the highest level of access and control over a computer system or network. User credentials, on the other hand, are typically associated with standard user accounts that have limited permissions. Attackers seek to obtain administrator credentials to gain full control."
What is the significance of gaining 'full control' over servers and workstations?,"Gaining 'full control' over servers and workstations means an attacker has the ability to perform any action on these systems. This includes installing or removing software, accessing, modifying, or deleting any files, changing system configurations, and potentially using these systems to launch further attacks. It represents a complete compromise of the affected systems and their data."
What is a 'domain' in a network context?,"In a network context, a domain is a logical grouping of computers and devices that share a common security policy and administration. In Windows networks, a domain is typically managed by domain controllers, which handle authentication and authorization for all resources within the domain. Gaining control of the domain allows an attacker to manage all connected resources."
What does it mean to 'plant RAT 2' on a workstation?,"To 'plant RAT 2' on a workstation means that the attacker installed the RAT 2 malware onto that specific workstation. This action is a deliberate step taken by the attacker to establish a presence and gain control over the compromised machine, enabling them to perform further malicious activities remotely."
What is the SCM application?,"The SCM application is an application that the attacker gained access to after compromising Workstation B. The document does not provide further details about the specific functionality or purpose of the SCM application, but it was a target of the attacker's interest."
What is the function of Citrix Servers?,"Citrix Servers are used for remote access, allowing users to log in and use applications and resources hosted on the servers from a remote location. In this case, the attacker used Workstation B to log in remotely to the SGH Citrix Servers 1 and 2, indicating their use as a gateway to access other network resources."
What is a 'log file' in the context of cybersecurity?,"A log file is a record of events that occur on a computer system or network. These events can include system activities, user actions, security alerts, and errors. In cybersecurity, log files are crucial for monitoring system behavior, detecting suspicious activities, and investigating security incidents. The document mentions malware associated with an 'earlier-mentioned log file'."
What is the 'schema' of a database?,"The schema of a database refers to its logical structure or blueprint. It defines the organization of data, including tables, columns, data types, relationships between tables, and constraints. Reconnaissance queries on the schema help an attacker understand how the data is organized within the database, which is essential for planning further data extraction."
What are 'direct queries' in the context of database access?,"Direct queries, in the context of database access, are specific requests made to retrieve particular pieces of information. In this case, the attacker used direct queries to target information related to specific individuals within the SCM database, indicating a focused effort to obtain personal data."
What are 'bulk queries' on patients?,"Bulk queries on patients refer to requests made to retrieve a large volume of data related to many patients simultaneously. The attacker used this type of query to gather general information about patients from the SCM database, suggesting a broad data collection effort rather than targeting specific individuals."
What is the NRIC number?,The NRIC number is a unique identification number issued to citizens and permanent residents in Singapore. It is similar to a social security number in other countries. The retrieval of NRIC numbers as part of demographic records indicates a significant breach of personal identification data.
What is the definition of 'demographic records'?,"Demographic records are data that describe the characteristics of a population. This typically includes information such as names, addresses, dates of birth, gender, race, and identification numbers like the NRIC. In this context, demographic records of patients were accessed from the SCM database."
What is 'data exfiltration'?,"Data exfiltration is the unauthorized transfer of data from a computer system or network to an external location. It is a common objective for cybercriminals, who aim to steal sensitive information for various purposes, such as financial gain, espionage, or disruption. The diagram shows a route for data exfiltration."
What are 'C2 servers'?,"C2 servers, short for Command and Control servers, are a critical component of many cyberattacks. These are servers that attackers use to communicate with compromised systems (bots or malware) in a victim's network. They issue commands to the malware and receive stolen data or status updates. The diagram shows C2 servers as the destination for exfiltrated data."
What is the role of IHiS in the context of the SCM database incident?,"IHiS (Integrated Health Information Systems) staff played a crucial role in stopping the data exfiltration. They discovered the unusual queries being run against the SCM database and took immediate steps to prevent further similar activities, thereby securing the database."
What is 'internet surfing separation'?,Internet surfing separation is a security measure implemented to restrict or prevent users or systems from accessing the internet directly. This is often done to mitigate risks associated with malware infections or unauthorized command and control communications. It was recommended by CSA and implemented to prevent further attacker activity.
What does it mean to have 'footholds' in a network?,"In cybersecurity, 'footholds' refer to the points of entry or presence that an attacker has established within a network. These can be compromised systems, backdoors, or persistent malware infections that allow the attacker to maintain access and potentially move deeper into the network. Internet surfing separation was aimed at removing these footholds."
