input,output
Compare and contrast an active attacker with a passive attacker.,"An **active attacker** is an entity that manipulates or disrupts systems, for example, by modifying data or injecting code. In contrast, a **passive attacker** focuses on observing and gathering information without interfering with the system."
What are the key differences between Confidentiality and Integrity as security properties?,"**Confidentiality (C)** is a security property that aims to prevent the unauthorized disclosure of information, ensuring that sensitive information is not leaked to unauthorized parties. **Integrity (I)**, on the other hand, is a security property focused on preventing unauthorized modification of information. It ensures that critical system state and code cannot be altered by malicious parties."
Compare Confidentiality with Availability in the context of security properties.,"**Confidentiality (C)** is a security property that prevents the unauthorized disclosure of information, meaning sensitive data should not be leaked to unauthorized parties. **Availability (A)**, in contrast, is a security property that prevents the unauthorized withholding of information or resources, ensuring that resources are always available for authorized users."
Explain the differences between Integrity and Availability as common security properties.,"**Integrity (I)** is a security property that prevents unauthorized modification of information, ensuring that critical system state and code cannot be altered by malicious parties. **Availability (A)**, conversely, is a security property that prevents unauthorized withholding of information or resources, guaranteeing that resources are always accessible to authorized users."
"Compare the ""Unbypassable"" and ""Tamper-resistant"" design principles for a TCB.","The **Unbypassable (completeness)** design principle for a Trusted Computing Base (TCB) dictates that there must be no way to breach system security by bypassing the TCB. The **Tamper-resistant (security)** principle, however, states that the TCB should be protected against other parts outside the TCB, meaning these external parts cannot modify the TCB's code or state."
What distinguishes a Tamper-resistant TCB from a Verifiable TCB?,"A **Tamper-resistant (security)** Trusted Computing Base (TCB) is designed to be protected against other parts outside the TCB, preventing them from modifying the TCB's code or state. A **Verifiable (or correctness)** TCB, on the other hand, is designed such that it is possible to verify its correctness."
Compare the Unbypassable and Verifiable design principles for a Trusted Computing Base (TCB).,"The **Unbypassable (completeness)** design principle for a Trusted Computing Base (TCB) requires that there is no way to breach system security by bypassing the TCB. The **Verifiable (or correctness)** principle, in contrast, means it should be possible to verify the correctness of the TCB."
Compare an attacker who knows the system's design with one who lacks detailed knowledge.,"An attacker who **knows the system's design, architecture, source code, etc.** possesses detailed knowledge that can be leveraged for attacks. In contrast, an attacker who **lacks detailed knowledge** must rely on probing or trial and error to understand and exploit the system."
What are the differences between Prevention and Detection as security strategies?,"**Prevention** as a security strategy involves taking measures that prevent a system from being damaged. **Detection**, on the other hand, involves taking measures so that one can detect when, how, and by whom a system has been damaged."
Compare the Detection and Reaction security strategies.,"**Detection** as a security strategy involves taking measures to detect when, how, and by whom a system has been damaged. **Reaction**, in contrast, involves taking measures to recover a system or to recover from damage to a system. It also includes preparing systems for the worst-case outcome by assuming bad things will happen."
Explain the differences between Prevention and Reaction security strategies.,"**Prevention** as a security strategy focuses on taking measures that prevent a system from being damaged in the first place. **Reaction**, conversely, involves taking measures to recover a system or to recover from damage to a system, and also includes preparing for worst-case outcomes by assuming bad things will happen."
Compare the design principles of Least of Privilege and Separation of Privilege.,"The **Design Principle: Least of Privilege** dictates assigning each entity the minimal permissions required to complete its task, giving privilege only when needed and revoking it after use. This minimizes harm if a program goes awry or is subverted. The **Design Principle: Separation of Privilege**, however, involves splitting responsibility such that performing a privileged action requires multiple parties to work together, rather than a single point of control. This minimizes the risk of misuse, error, or compromise by ensuring no single entity has full control over critical processes."
What are the differences between Accountability and Non-repudiation as security properties?,"**Accountability** is a security property where actions of an entity can be traced and identified. **Non-repudiation**, on the other hand, provides unforgeable evidence that specific actions occurred. While both relate to actions, accountability focuses on tracing and identification, while non-repudiation provides irrefutable proof of an action."
Compare Accountability with Authenticity as security properties.,"**Accountability** is a security property that ensures actions of an entity can be traced and identified. **Authenticity**, in contrast, is a security property that ensures the communicated entity is the correct entity. Accountability focuses on tracking actions, while authenticity focuses on verifying identity."
How do Accountability and Anonymity or privacy differ as security properties?,"**Accountability** is a security property where actions of an entity can be traced and identified. **Anonymity or privacy**, conversely, is a security property that aims to hide personal information and identity from being leaked to external parties. These two properties can often be in tension, as accountability requires identification while anonymity seeks to prevent it."
Compare Non-repudiation with Authenticity as security properties.,"**Non-repudiation** is a security property that provides unforgeable evidence that specific actions occurred. **Authenticity**, on the other hand, ensures that the communicated entity is the correct entity. Non-repudiation focuses on proving an action happened, while authenticity focuses on verifying the identity of the actor or communicator."
What are the differences between Non-repudiation and Anonymity or privacy?,"**Non-repudiation** is a security property that provides unforgeable evidence that specific actions occurred. **Anonymity or privacy**, conversely, aims to hide personal information and identity from being leaked to external parties. These two properties are often conflicting, as non-repudiation requires linking an action to an identifiable entity, while anonymity seeks to prevent such linkage."
How do Authenticity and Anonymity or privacy compare as security properties?,"**Authenticity** is a security property that ensures the communicated entity is the correct entity. **Anonymity or privacy**, in contrast, aims to hide personal information and identity from being leaked to external parties. Authenticity focuses on verifying the true identity, while anonymity focuses on concealing it."
"Compare the concept of ""Verifiability"" as a TCB design principle versus a general security property.","As a **TCB design principle**, **Verifiable (or correctness)** means it should be possible to verify the correctness of the Trusted Computing Base. As a general **security property**, **Verifiability** means the system's operations can be independently verified. While both relate to verification, the TCB principle specifically applies to the correctness of the TCB itself, whereas the general security property applies to the independent verification of overall system operations."
What are the differences between Freshness and Fault tolerance as security properties?,"**Freshness** is a security property that ensures the data or communications are current and not reused or replayed. **Fault tolerance**, on the other hand, is a security property that allows the system to continue to function correctly despite failures. Freshness focuses on the timeliness and uniqueness of data, while fault tolerance focuses on system resilience to errors."
Compare Trojan.POSRAM with BlackPOS based on the provided information.,"The code of **Trojan.POSRAM** bears a strong resemblance to **BlackPOS**, which is another type of Point-of-Sale (POS) malware that was being used by cyberattackers as far back as March 2013. However, the Target malware, Trojan.POSRAM, contains a new attack method that evades forensic detection and conceals data transfers, making it hard to detect, distinguishing it from BlackPOS."
Compare Confidentiality with Accountability as security properties.,"**Confidentiality (C)** is a security property that prevents unauthorized disclosure of information, ensuring sensitive information is not leaked to unauthorized parties. **Accountability**, on the other hand, is a security property where actions of an entity can be traced and identified. Confidentiality focuses on protecting information from being seen, while accountability focuses on tracking who did what."
What are the differences between Integrity and Freshness as security properties?,"**Integrity (I)** is a security property that prevents unauthorized modification of information, ensuring critical system state and code cannot be altered by malicious parties. **Freshness**, in contrast, is a security property that ensures the data or communications are current and not reused or replayed. Integrity focuses on the correctness and immutability of data, while freshness focuses on its timeliness and uniqueness."
Compare Availability with Fault Tolerance as security properties.,"**Availability (A)** is a security property that prevents unauthorized withholding of information or resources, ensuring that resources are always available for authorized users. **Fault tolerance**, on the other hand, is a security property that allows the system to continue to function correctly despite failures. Both contribute to a system's uptime, but availability is the goal of access, while fault tolerance is a mechanism to achieve resilience against failures."
