input,output
What are system call traces in the context of monitored data?,System call traces are a type of monitored data collected by the Operating System (OS) that describe the activities or behaviors of processes running within the system.
What kind of information is captured in a log file for monitoring?,A log file captures information on user activity. This includes details such as user login records and the history of commands executed by the user.
Explain the purpose of file integrity checksums as a type of monitored data.,File integrity checksums are used to periodically scan critical files for changes. They work by comparing cryptographic checksums for these files against a record of known good values. This process helps detect unauthorized modifications to files.
"What does registry access monitoring entail, and to which OS is it specific?",Registry access monitoring involves observing and recording access attempts to the system's registry. This type of monitoring is specific to Windows operating systems.
What insight does kernel and driver-level monitoring provide?,Kernel and driver-level monitoring provides insight into Operating System (OS) kernel-level anomalies. This means it helps in detecting unusual or potentially malicious activities occurring at the core of the operating system and its device drivers.
How can resource usage data indicate malicious behavior?,"Resource usage data, which includes CPU, memory, or I/O utilization and activities, can indicate the execution of some malicious behaviors. Unusual spikes or patterns in these resources might suggest unauthorized or harmful processes are running."
What do network activities include as a type of monitored data?,"Network activities, as a type of monitored data, include established connections and received packets. Monitoring these activities helps in understanding network traffic patterns and detecting suspicious communications."
What is an Intrusion Detection System (IDS)?,An Intrusion Detection System (IDS) is a system specifically designed to detect unauthorized intrusions into computer systems. Its primary function is to identify and alert about activities that deviate from normal or authorized behavior.
How can an Intrusion Detection System (IDS) be implemented?,"An Intrusion Detection System (IDS) can be implemented at different layers within a computer environment. Common implementations include network-based IDS, which monitors network traffic, and host-based IDS, which monitors activities on a single host."
What is the primary focus of a host-based IDS?,"The primary focus of a host-based IDS is to monitor the characteristics of a single host for suspicious activities. This involves observing system calls, log files, resource usage, and other host-specific data to detect potential intrusions."
What are the three logical components that comprise an IDS?,"An Intrusion Detection System (IDS) comprises three logical components: Sensors, Analyzers, and a User interface. Each component plays a distinct role in the overall detection process."
What is the role of Sensors in an Intrusion Detection System (IDS)?,"In an Intrusion Detection System (IDS), Sensors are responsible for collecting data. This data can include system logs, network packets, system call traces, and other relevant information from the monitored environment."
What is the function of Analyzers within an Intrusion Detection System (IDS)?,Analyzers within an Intrusion Detection System (IDS) are responsible for determining if an intrusion has occurred and identifying the possible evidence. They may also provide guidance about what actions to take as a result of the detected intrusion.
Describe the purpose of the User interface component in an IDS.,"The User interface component in an Intrusion Detection System (IDS) enables a user to view output from the system, such as alerts and reports, and to control the behavior of the system, allowing for configuration and management of the IDS."
What is signature-based detection?,Signature-based detection is a methodology used in intrusion detection that flags any activity that matches the structure of a known attack. It relies on predefined patterns or signatures of malicious activities.
Explain the concept of blacklisting in signature-based detection.,"In signature-based detection, blacklisting involves maintaining a list of patterns that are explicitly not allowed. If the system detects any activity matching an entry on this blacklist, it generates an alert, indicating a known malicious activity."
What is an advantage of using signature-based detection?,"An advantage of using signature-based detection is that it is simple and easy to build. It is also very good at accurately detecting known attacks because it relies on specific, pre-identified patterns."
What is a disadvantage of signature-based detection?,"A significant disadvantage of signature-based detection is its inability to catch new attacks without a known signature. It can only detect threats for which it has a pre-existing pattern, making it ineffective against zero-day exploits."
