input,output
Analyse the types of data collected by the OS for monitoring purposes.,"The Operating System (OS) collects various types of data at different layers for monitoring purposes. These include:\n\n*   **System call traces**: These describe the activities or behaviors of processes running within the system.\n*   **Log files**: These contain information on user activity, such as user login records and the history of commands executed.\n*   **File integrity checksums**: These are used to periodically scan critical files for changes. Cryptographic checksums for these files are compared against a record of known good values to detect alterations.\n*   **Registry access**: This monitors access to the registry, which is a feature specific to Windows operating systems.\n*   **Kernel and driver-level monitoring**: This source provides insight into anomalies occurring at the OS kernel level.\n*   **Resource usage**: This includes monitoring CPU, memory, or I/O utilization and activities, which can indicate the execution of malicious behaviors.\n*   **Network activities**: This encompasses established connections and received packets."
What insights can be derived from monitoring 'Resource usage' in an operating system?,"Monitoring 'Resource usage' in an operating system can provide insights into the execution of malicious behaviors. Resource usage refers to the utilization of system resources such as CPU, memory, or I/O (Input/Output) and the activities associated with them. Unusual or excessive patterns in these metrics can be indicative of unauthorized or harmful processes running on the system."
Explain the purpose of 'File integrity checksums' as a monitored data type.,"The purpose of 'File integrity checksums' as a monitored data type is to detect unauthorized changes to critical files. This is achieved by periodically scanning these files and comparing their current cryptographic checksums with a record of known good values. A **cryptographic checksum** is a small-sized datum computed from a block of digital data for the purpose of detecting errors that may have been introduced during its transmission or storage. If a checksum does not match its known good value, it indicates that the file has been altered."
Analyse the role of 'Log files' in monitoring user activity.,"'Log files' play a crucial role in monitoring user activity by recording various events and actions performed on the system. These files contain information such as user login records and the history of commands executed. By analyzing log files, administrators can track who accessed the system, when they accessed it, and what operations they performed, which is essential for security auditing and incident response."
What is an Intrusion Detection System (IDS) and how is it implemented?,"An **Intrusion Detection System (IDS)** is a system used to detect unauthorized intrusions into computer systems. IDS can be implemented at different layers, including network-based IDS and host-based IDS. A **network-based IDS** monitors network traffic for suspicious activity, while a **host-based IDS** monitors the characteristics of a single host for suspicious activities, focusing on events occurring within that specific system."
Describe the three logical components that comprise an Intrusion Detection System (IDS).,"An Intrusion Detection System (IDS) comprises three logical components:\n\n1.  **Sensors**: These components are responsible for collecting data from the monitored system or network. The collected data is then fed to other IDS components for analysis.\n2.  **Analyzers**: These components are responsible for determining if an intrusion has occurred based on the collected data. They also identify the possible evidence of such an intrusion and may provide guidance about what actions to take as a result of the intrusion.\n3.  **User interface**: This component enables a user to view output from the system, such as alerts or reports, or to control the behavior of the system, allowing for configuration and management of the IDS."
Compare and contrast network-based IDS and host-based IDS.,"The document mentions two types of Intrusion Detection System (IDS) implementations: network-based IDS and host-based IDS. A **network-based IDS** monitors network traffic to detect intrusions, operating at the network layer. In contrast, a **host-based IDS** monitors the characteristics of a single host, such as system calls, log files, and resource usage, to identify suspicious activities occurring on that specific computer system. The document primarily focuses on host-based IDS."
What is the primary function of the 'Analyzers' component within an IDS?,"The primary function of the 'Analyzers' component within an Intrusion Detection System (IDS) is to determine if an intrusion has occurred. It processes the data collected by the sensors to identify suspicious patterns or activities. Furthermore, it is responsible for identifying the possible evidence of an intrusion and may offer guidance on the appropriate actions to take in response to the detected intrusion."
Analyse the 'Signature-based detection' methodology in Intrusion Detection Systems.,"The 'Signature-based detection' methodology in Intrusion Detection Systems (IDS) operates by flagging any activity that matches the structure of a known attack. This approach is characterized by **blacklisting**, where a list of patterns that are not allowed is maintained, and an alert is generated if any activity matches an entry on this list.\n\n**Advantages**: This method is simple and easy to build, and it is highly effective at detecting known attacks.\n\n**Disadvantages**: Its primary limitation is that it cannot catch new attacks or variations of known attacks for which a specific signature does not yet exist."
What are the advantages and disadvantages of 'Signature-based detection'?,"The 'Signature-based detection' methodology offers distinct advantages and disadvantages.\n\n**Advantages**: It is simple and easy to build, making it a straightforward approach for intrusion detection. It is also very good at detecting known attacks, as it relies on predefined patterns or signatures of these threats.\n\n**Disadvantages**: The main drawback is its inability to catch new attacks or previously unseen threats. Without a known signature, this method cannot identify or alert on novel malicious activities."
Explain 'blacklisting' in the context of signature-based detection.,"'Blacklisting' in the context of signature-based detection refers to the practice of maintaining a list of patterns that are explicitly not allowed. When an Intrusion Detection System (IDS) using this methodology observes any activity that matches a pattern on this blacklist, it flags it as a potential intrusion and generates an alert. This approach is effective for identifying known malicious activities."
Analyse the 'Anomaly-based detection' methodology in Intrusion Detection Systems.,"The 'Anomaly-based detection' methodology in Intrusion Detection Systems (IDS) works by developing a model of what normal activities look like within a system. It then alerts on any activities that deviate from these established normal patterns. This approach is characterized by **whitelisting**, where a list of allowed patterns is maintained, and an alert is generated if something is observed that is not on this list.\n\n**Advantages**: A significant advantage is its ability to detect attacks that have not been seen before, as it focuses on deviations from normal behavior rather than matching known attack signatures.\n\n**Disadvantages**: A key disadvantage is that the false positive rate can be high, meaning many non-malicious activities that simply look unusual might trigger alerts."
