input,output
What was the timeframe for the first evidence of breach and establishing control over Workstation A?,The timeframe for the first evidence of breach and establishing control over Workstation A was from August to December 2017.
List the malicious artefacts discovered by CSA in Workstation A.,"CSA discovered several malicious artefacts in Workstation A, including:\n(i) A log file which was a remnant of a malware set.\n(ii) A publicly available hacking tool.\n(iii) A customised Remote Access Trojan referred to as ""RAT 1""."
Describe the nature and capability of the log file found in Workstation A.,"The log file found in Workstation A was a remnant file from a known malware. This malware possessed password dumping capability, which is the ability to extract password credentials from a system."
Define RAT 1 and its capabilities as described in the document.,"RAT 1 is a customised Remote Access Trojan. A Remote Access Trojan (RAT) is a type of malware that allows an attacker to remotely control a computer system. RAT 1 provided the attacker with the capability to access and control the workstation, enabling them to perform functions such as executing shell scripts remotely, and uploading and downloading files."
How did the publicly available hacking tool contribute to maintaining a persistent presence for the attacker?,The publicly available hacking tool enabled an attacker to maintain a persistent presence once an email account had been breached. This persistence was maintained even if the password to the account was subsequently changed.
What are the additional capabilities provided by the hacking tool to an attacker?,"Beyond maintaining persistent presence, the hacking tool also allowed an attacker to interact remotely with mail exchange servers, perform simple brute force attacks on the user's email account password, and serve as a hidden backdoor for the attacker to regain entry into the system in the event that the initial implants were removed. A backdoor is a method, often secret, of bypassing normal authentication or encryption in a computer system, a product, or an embedded device (e.g. a cryptosystem, an algorithm, a chipset, or a program)."
When was the log file created on Workstation A and what did it contain?,"The log file was created on Workstation A on 29 August 2017. The file contained password credentials in plaintext, which appeared to belong to the user of Workstation A. Plaintext refers to unencrypted information or data, readable without any special decryption."
What was the likely purpose of the malware associated with the log file?,"The malware associated with the log file was likely used by the attacker to obtain passwords for privilege escalation and lateral movement. Privilege escalation is the act of exploiting a bug, design flaw, or configuration vulnerability in an operating system or application to gain elevated access to resources that are normally protected from an application or user. Lateral movement refers to techniques that cyber attackers use to progressively move deeper into a network from an initial point of compromise."
When was the public hacking tool installed on Workstation A and how was it installed?,"The public hacking tool was installed on Workstation A on 1 December 2017. It was installed by exploiting a vulnerability in the version of ""Outlook"" that was installed on the workstation. A vulnerability is a weakness in a system that can be exploited by an attacker."
"Was a patch available for the vulnerability exploited to install the hacking tool, and was it applied?","Yes, a patch was available at that time for the vulnerability exploited to install the hacking tool. However, the patch was not installed on Workstation A then."
What was the immediate use of the successfully installed hacking tool?,The successfully installed hacking tool was used to download malicious files onto Workstation A.
Describe the nature of the malicious files downloaded by the hacking tool.,"Some of the malicious files downloaded by the hacking tool were masqueraded as .jpg image files. However, they in fact contained malicious PowerShell scripts. One of these PowerShell scripts is thought to be a modified script taken from an open source post-exploitation tool. PowerShell is a command-line shell and scripting language for task automation."
What capabilities did the attacker gain with the introduction of the hacking tool and RAT 1 in December 2017?,"With the introduction of the hacking tool and RAT 1 in December 2017, the attacker gained the capability to execute shell scripts remotely, as well as to upload and download files to Workstation A. Shell scripts are computer programs designed to be run by the Unix shell or other command-line interpreters."
Which phases of the Cyber Kill Chain framework did the attacker complete by 1 December 2017?,"By 1 December 2017, the attacker was able to go through the 'Delivery', 'Exploitation', 'Installation', and 'Command and Control' phases of the Cyber Kill Chain framework. The Cyber Kill Chain is a framework that outlines the stages of a cyberattack."
