input,output
What is password salting and why is it used?,"Password salting is a technique used to reduce the effectiveness of offline attacks that utilize pre-computed hashes. It involves adding a unique, randomly generated string, called a salt, to a password before applying the hash function. This process makes cracking large numbers of hashes significantly harder."
"Define ""salt"" in the context of password security.","In the context of password security, a salt is a unique, randomly generated string that is added to a password before the hash function is applied. Each password has its own distinct salt."
How is the salt value handled after the password has been salted and hashed?,The salt value is stored along with the hash of the password and salt combination. This allows the system to retrieve the correct salt when verifying a user's password.
What is the computational impact of using a salt of n-bit on an attacker's effort?,"For a salt of n-bit, an attacker needs to pre-compute 2n of hashes for the same password. This significantly increases the computational effort required for offline attacks, making them less feasible."
Describe the step-by-step process of password salting.,"The process of password salting involves taking a plaintext password, adding a unique, randomly generated string (the salt) to it, and then applying a hash function to this combined string (password+salt). The resulting hash and the salt are then stored together."
Why is it essential to store passwords securely?,"It is essential to store passwords in a way that prevents them from being obtained by an attacker, even if the application or database storing them is compromised. This protects user accounts and sensitive data."
What is the primary risk once an attacker acquires stored password hashes?,"Once an attacker acquires stored password hashes, they are always able to brute force these hashes offline. This means they can attempt to guess the original passwords without needing to interact with the live system."
"As a defender, what is the most effective strategy to slow down offline password attacks?","As a defender, the most effective strategy to slow down offline attacks is by selecting hash algorithms that are as resource-intensive as possible. This increases the time and computational power an attacker needs to crack passwords."
What is the fundamental difference between hashing and encryption?,"The fundamental difference between hashing and encryption lies in their reversibility. Hashing is a one-way function, meaning it's impossible to ""decrypt"" a hash to obtain the original plaintext value. Encryption, conversely, is a two-way function, allowing the original plaintext to be retrieved if the correct key is available."
Why should passwords be hashed instead of encrypted for storage?,"Passwords should be hashed, not encrypted, because hashing is a one-way function. This means that even if an attacker obtains the hashed password, they cannot retrieve the original plaintext password. If passwords were encrypted, an attacker with the encryption key could decrypt them."
"Explain what a ""one-way function"" means in the context of password hashing.","In the context of password hashing, a ""one-way function"" means that it is computationally infeasible or impossible to reverse the process. Specifically, given a hash value, it is impossible to ""decrypt"" it and obtain the original plaintext password that generated that hash."
Why is hashing considered appropriate for password validation?,"Hashing is appropriate for password validation because it allows the system to verify a user's password without ever storing or knowing the plaintext password. When a user attempts to log in, their entered password is hashed, and this new hash is compared to the stored hash. If they match, the password is correct."
Can an attacker log in as a victim if they obtain the victim's hashed password?,"No, even if an attacker obtains a victim's hashed password, they cannot enter it directly into an application's password field to log in as the victim. The application expects a plaintext password to hash and compare, not an already hashed value."
"What is a ""two-way function"" in the context of data security?","A ""two-way function"" in the context of data security refers to an operation, such as encryption, where the original plaintext data can be retrieved from its transformed state (ciphertext) if the appropriate key is available."
"Is it possible to ""decrypt"" password hashes to obtain original passwords?","No, it is not possible to ""decrypt"" password hashes to obtain the original passwords because hashing is a one-way function. However, it is possible to ""crack"" hashes in some circumstances by guessing the original password and comparing its hash."
Outline the basic steps an attacker takes to crack unsalted password hashes.,"The basic steps an attacker takes to crack unsalted password hashes are: first, select a password they think the victim might have chosen; second, calculate the hash of that selected password; and third, compare the calculated hash to the victim's stored hash. If they match, the attacker has successfully cracked the hash and knows the plaintext password."
What methods do attackers use to select candidate passwords when cracking hashes?,"Attackers use several methods to select candidate passwords when cracking hashes, including: using lists of passwords obtained from other compromised sites, employing brute force (trying every possible candidate password), and utilizing dictionaries or wordlists of common passwords."
