input,output
Define password salting.,"Password salting is a technique used to reduce the effectiveness of offline attacks using pre-computed hashes. It involves adding a unique, randomly generated string, known as a ""salt,"" to a password before applying the hash function. The salt value is stored along with the hash of the password+salt."
What is the primary purpose of password salting?,"The primary purpose of password salting is to reduce the effectiveness of offline attacks that utilize pre-computed hashes. By adding a unique ""salt"" to each password before hashing, it makes it significantly harder for attackers to use pre-computed tables (like rainbow tables) or brute-force multiple hashes simultaneously."
"Explain what a ""salt"" is in the context of password security.","In the context of password security, a ""salt"" is a random string that is added to a password before the hash function is applied. Each password has its own unique salt. This salt value is then stored along with the resulting hash of the password combined with the salt."
How does the uniqueness of a salt for each password impact an attacker's efforts?,"The uniqueness of a salt for each password significantly impacts an attacker's efforts by making it harder to crack large numbers of hashes. Since each user has a unique salt, an attacker must crack hashes one at a time using the respective salt, rather than calculating a single hash and comparing it against every stored hash. This means the time required for cracking grows in direct proportion to the number of hashes."
Where is the salt value stored after the hashing process?,"After the hashing process, the salt value is stored along with the hash of the password combined with the salt."
Describe the computational effort required for an attacker to pre-compute hashes for a salt of 'n' bits.,"For a salt of 'n' bits, an attacker needs to pre-compute 2^n of hashes for the same password. This significantly increases the computational effort required for offline attacks."
Why is it essential to store passwords securely?,"It is essential to store passwords in a way that prevents them from being obtained by an attacker, even if the application or database where they are stored is compromised. This secure storage helps protect user accounts and sensitive data."
What can attackers do once they acquire stored password hashes?,"Once attackers acquire stored password hashes, they are always able to brute force these hashes offline. Brute force is a method of trying every possible candidate password until a match is found."
"As a defender, what is the strategy to slow down offline password attacks?","As a defender, the strategy to slow down offline password attacks is to select hash algorithms that are as resource-intensive as possible. Resource-intensive algorithms require more computational power and time, thereby increasing the cost and time for an attacker to brute force hashes."
Compare and contrast hashing and encryption in terms of data security.,"Both hashing and encryption both provide ways to keep sensitive data safe. However, they differ in their functionality. Hashing is a one-way function, meaning it is impossible to ""decrypt"" a hash and obtain the original plaintext value. Encryption, on the other hand, is a two-way function, meaning that the original plaintext data can be retrieved if the correct key is available."
Should passwords be hashed or encrypted for storage?,"Passwords should be hashed, not encrypted, for storage. Hashing is a one-way function, meaning the original plaintext password cannot be retrieved from its hash, which is crucial for security."
Define hashing as a function.,"Hashing is defined as a one-way function. This means it is impossible to ""decrypt"" a hash and obtain the original plaintext value from which it was generated."
What is hashing appropriate for in the context of passwords?,"Hashing is appropriate for password validation. When a user attempts to log in, their entered password can be hashed and compared to the stored hash. If the hashes match, the password is correct, without ever needing to store or retrieve the plaintext password."
What happens if an attacker obtains a hashed password? Can they log in as the victim?,"Even if an attacker obtains a hashed password, they cannot enter it directly into an application's password field and log in as the victim. This is because the application expects a plaintext password to hash and compare, not the hash itself."
Define encryption as a function.,"Encryption is defined as a two-way function. This means that the original plaintext password or data can be retrieved from its encrypted form, provided that the correct decryption key is available."
"Is it possible to ""decrypt"" password hashes to obtain original passwords?","No, it is not possible to ""decrypt"" password hashes to obtain the original passwords because hashing is a one-way function. However, it is possible to ""crack"" hashes in some circumstances."
Outline the basic steps an attacker takes to crack unsalted password hashes.,"The basic steps an attacker takes to crack unsalted password hashes are:\n1. Select a password they think the victim has chosen (e.g., password1!).\n2. Calculate the hash of that selected password.\n3. Compare the calculated hash to the hash of the victim's password.\n4. If the hashes match, the attacker has successfully ""cracked"" the hash and now knows the plaintext value of the password."
How do attackers typically select candidate passwords when trying to crack hashes?,"Attackers use different methods to select candidate passwords when trying to crack hashes. These methods include using lists of passwords obtained from other compromised sites, employing brute force (trying every possible candidate password), and utilizing dictionaries or wordlists of common passwords."
What is brute force in the context of password cracking?,"In the context of password cracking, brute force is a method where an attacker attempts to try every possible candidate password until the correct one is found. This is one of the methods used to select candidate passwords when trying to crack hashes."
"What resources do attackers use to perform password cracking, and what is the associated cost?","Attackers use high-speed hardware, such as GPUs, and cloud services with many servers for rent to perform password cracking. While the number of permutations can be enormous, the cost to an attacker for successful password cracking is relatively small, especially when best practices for hashing are not followed."
Under what conditions can password cracking be effectively impossible for an attacker?,"Password cracking can be effectively impossible for an attacker when strong passwords are used, stored with modern hashing algorithms, and hashing best practices are followed."
What is the administrator's responsibility regarding hashing algorithms?,It is the administrator's responsibility to select a modern hashing algorithm for password storage.
How does salting protect against rainbow tables?,"Salting protects against rainbow tables by ensuring that each password has a unique salt. Rainbow tables are pre-computed tables of hashes for common passwords. Since the salt is unique for every user, the hash generated for the same password will be different for different users, making pre-computed rainbow tables ineffective for cracking multiple passwords."
Explain how salting prevents an attacker from determining if two users have the same password.,"Salting prevents an attacker from determining whether two users have the same password without cracking the hashes. This is because the different salts applied to each password will result in different hashes, even if the underlying plaintext passwords are identical. An attacker cannot simply compare hashes to find duplicate passwords."
List examples of modern hashing algorithms that automatically salt passwords.,"Examples of modern hashing algorithms that automatically salt passwords include Argon2id, bcrypt, and PBKDF2. When using these algorithms, no additional steps are required for salting."
"What is the overall benefit of using modern hashing algorithms like Argon2id, bcrypt, and PBKDF2?","The overall benefit of using modern hashing algorithms like Argon2id, bcrypt, and PBKDF2 is that they automatically salt passwords, meaning no additional steps are required for salting. This simplifies implementation while providing robust protection against various offline attacks, making password cracking effectively impossible when combined with strong passwords and best practices."
Describe the illustration of password salting provided.,"The illustration of password salting shows a plaintext password, ""hello,"" being combined with a ""salt"" to form ""hello3ab9."" This combined string is then passed through a ""hash function,"" which produces a hash value, such as ""39e19b234..."". Finally, this hash value along with the salt are stored together."
